figure_id,run_tag,layer_name,layer_idx,sublayer,variant,dac_bits,adc_bits,inp_bound,inp_res,res_ratio,step_size,nm_thres,sto_round,EZR,QZR_all,QZR_nonzero,ODR,cosine_sim,l2_retention,rel_l2_error,clip_rate_scaled,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad,QZR_all_pad,seed
A,v3_ABD,bert.encoder.layer.1.attention.self.query,1,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.12135140299797058,0.12135140299797058,23.103000650405885,0.9993715471029282,1.0006281691789627,0.03437189916148782,0.0,0.04960497321560979,0.21429134778678416,0.5724601724743843,0.0,1.491468057338352e-05,5.986488518828992e-05,0.0003168364887824282,0.0012533817964140326,0.0,0.12875771567225455,44
A,v3_ABD,bert.encoder.layer.1.attention.self.value,1,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.13003963757306336,0.13003963757306336,26.42828576087952,0.9994209659099579,1.0005678504705429,0.032485670177266,0.0,0.05141894411295653,0.2400088197737932,0.6126538035273552,0.0,2.7358091865608004e-05,0.00010168637320020934,0.0005696367270138581,0.0016639584669610485,0.5563639330863953,0.6141270285844803,44
A,v3_ABD,bert.encoder.layer.2.intermediate.dense,2,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0018100998376030476,0.526349855363369,0.525491072833538,154.8428733062744,0.9973194724321366,1.0021859830617905,0.07110358718782664,0.0,0.0070346347708255055,0.04809371914714575,0.2904230996966362,0.0,3.470820042821288e-05,0.0001400281058886321,0.0007153541909065098,0.0016665489628212527,0.0023393196845427153,0.5859159091114998,44
A,v3_ABD,bert.encoder.layer.2.output.dense,2,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10002713557332754,0.1251608197391033,0.02792714461684227,7.495028748512268,0.9997808361053466,1.0002210187911986,0.01946605590172112,0.0,0.13971524700522422,0.4227801141142845,0.7350080251693726,0.0,3.256843551753263e-05,0.00014027048833668233,0.0008803362429898698,0.002881276832194999,0.10001144506037235,0.1291485907137394,44
A,v3_ABD,bert.encoder.layer.2.attention.self.key,2,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,9.064949040293868e-09,0.1845782908797264,0.18457828365266324,34.18267770767212,0.9994173237681389,1.0005605375766755,0.033135443702340124,0.0,0.04029726633802056,0.22148711025714873,0.5967835113406181,0.0,1.770516431861324e-05,6.52368501505407e-05,0.0002660908355755964,0.0006251303483441006,0.5563639372587204,0.6387844434380532,44
A,v3_ABD,bert.encoder.layer.2.attention.output.dense,2,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.1000111186876893,0.12163019187748432,0.02402149391360581,6.44673710823059,0.9998490831255913,1.000152388215065,0.01695404904894531,0.0,0.15778620466589927,0.4498677369952202,0.7586246460676194,0.0,3.3775924084693546e-05,0.00013255848793050973,0.0008234301663469523,0.0024277372914366423,0.09998775135725736,0.12502334717661143,44
A,v3_ABD,bert.encoder.layer.2.attention.self.query,2,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,4.1733440525604235e-09,0.24257892102003098,0.24257891781628133,27.522239961624145,0.9993134438991547,1.0006811094284058,0.03551797972992063,0.0,0.03981034340336919,0.19466770254075527,0.5290512296557427,0.0,1.1711955676219076e-05,4.961388067385997e-05,0.00024835768155753615,0.0007064635846472811,4.238552548940788e-09,0.20266703210771084,44
A,v3_ABD,bert.encoder.layer.2.attention.self.value,2,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,1.513710827794057e-08,0.1446396739780903,0.14463966101408005,30.25169002532959,0.9995140075683594,1.00047685444355,0.030164504386484624,0.0,0.04692561309784651,0.25260511569678784,0.650574911236763,0.0,2.9762360509266727e-05,0.00011379592124285409,0.0006685870597721077,0.0013741712921182625,0.5563639396429062,0.6206786671280861,44
A,v3_ABD,bert.encoder.layer.3.intermediate.dense,3,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.003781885892385617,0.5023171658813953,0.5004280388355256,194.4938890838623,0.9977477842569351,1.0018869817256928,0.06531490422785283,0.0,0.007852705249097197,0.053412421885877845,0.3213662445545197,0.0,3.11507462629379e-05,0.0001331772801131592,0.0007252123500802554,0.0017194400809239596,0.003999760987935588,0.525040231347084,44
A,v3_ABD,bert.encoder.layer.3.output.dense,3,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.1000116665661335,0.12209041632711887,0.024532262664288283,6.581873157024384,0.9998418125510216,1.0001579105854035,0.017287684641778468,0.0,0.15481168262660502,0.44417771145701407,0.7531787341833115,0.0,2.881070924559026e-05,0.00012550601073598955,0.0007806629428523592,0.0023603527928935364,0.1000008336827159,0.12424357172101735,44
A,v3_ABD,bert.encoder.layer.3.attention.self.key,3,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.14783595904707908,0.14783595904707908,28.85215543746948,0.999429467022419,1.000559983253479,0.032852631080895665,0.0,0.043929442428052426,0.22575123161077498,0.6007305744290352,0.0,1.831310023590049e-05,7.566570784547366e-05,0.00028950851723493544,0.0006242995604407042,0.5563639330863953,0.6220607973635197,44
A,v3_ABD,bert.encoder.layer.3.attention.output.dense,3,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09998266711831093,0.1361520230770111,0.040187440421432255,10.792808537483216,0.9995296216011047,1.0004687303304671,0.02657112759537995,0.0,0.1037782284617424,0.3709098187088966,0.6942844218015671,0.0,4.8282727111654824e-05,0.0002401244081556797,0.0014829343181918375,0.0051624293718487025,0.09999472387135029,0.13947290822863578,44
A,v3_ABD,bert.encoder.layer.3.attention.self.query,3,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,4.274731963960221e-09,0.10039225101470947,0.10039224717766046,17.863263540267944,0.9995059034228325,1.0004948383569718,0.03038408509455621,0.0,0.06110274072736502,0.2540651208907366,0.6194041007757187,0.0,9.759674887845905e-06,4.192298447378562e-05,0.0002278026122803567,0.0006816081234137527,4.238552548940788e-09,0.12398369569331408,44
A,v3_ABD,bert.encoder.layer.3.attention.self.value,3,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.1258421079069376,0.1258421079069376,25.695964050292968,0.9995226007699967,1.0004696786403655,0.029748338041827083,0.0,0.05296222278848291,0.26292328521609304,0.6526317521929741,0.0,2.7138679279232747e-05,0.00012108742132113548,0.0006381340055668261,0.0012589170297724196,0.5563639330863953,0.6122826924920082,44
A,v3_ABD,bert.encoder.layer.4.intermediate.dense,4,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0020079440640984104,0.47691314086318015,0.4758609148859978,164.11175575256348,0.9978023147583008,1.0018669801950455,0.06447108518332242,0.0,0.008831893736496567,0.05827950306236744,0.32629562854766847,0.0,3.1464765170312605e-05,0.00013828400511556538,0.0007562329556094483,0.001733565588365309,0.0019749731669435277,0.47517435640096667,44
A,v3_ABD,bert.encoder.layer.4.output.dense,4,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09999723508954048,0.12182440318167209,0.02425234385766089,6.501413362026215,0.9998493838310242,1.0001501470804215,0.017040209490805865,0.0,0.15591351076960563,0.44475205942988394,0.7540734681487083,0.0,2.986268680615467e-05,0.00012896851290861378,0.0008343979103665333,0.002527587662334554,0.10000544931739569,0.12344127096235752,44
A,v3_ABD,bert.encoder.layer.4.attention.self.key,4,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.1954793018102646,0.1954793018102646,38.90667984008789,0.9992827606201172,1.0006870883703232,0.03670572256669402,0.0,0.033561174729838966,0.19480146631598472,0.5584511169791222,0.0,2.0075829679626624e-05,9.314143360825256e-05,0.0003476706735091284,0.000739873903512489,0.5563639330863953,0.6432347503304482,44
A,v3_ABD,bert.encoder.layer.4.attention.output.dense,4,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10004196766763926,0.1303789062798023,0.03370929874479771,9.046137518882752,0.9996700412034989,1.0003311306238174,0.022834618650376795,0.0,0.12017847687005996,0.3949292430281639,0.7132138606905937,0.0,4.0760902393230936e-05,0.0002048008442943683,0.0013331439331523143,0.004358997129602357,0.10001072637736798,0.13170844949781896,44
A,v3_ABD,bert.encoder.layer.4.attention.self.query,4,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,4.428854936122662e-09,0.12165506154298783,0.12165505766868591,22.126607818603517,0.9994378754496575,1.000553041100502,0.0325151564925909,0.0,0.051691842842847106,0.23209998205304147,0.5931068217754364,0.0,1.0624544938764301e-05,4.493423273743247e-05,0.00027489880892971996,0.0007783237651165109,4.238552548940788e-09,0.10705183133482933,44
A,v3_ABD,bert.encoder.layer.4.attention.self.value,4,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.1323078126832843,0.1323078126832843,25.32774341583252,0.999557320177555,1.0004369580745698,0.0289169995021075,0.0,0.05157521788030863,0.26768983885645864,0.6613242644071579,0.0,2.024611378146801e-05,8.975578886747826e-05,0.0007537071837577969,0.0013220456751878373,0.5563639330863953,0.6151305003464222,44
A,v3_ABD,bert.encoder.layer.5.intermediate.dense,5,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0019588961324188857,0.4412179845571518,0.4401213476061821,112.72393814086914,0.9979898619651795,1.0017472249269486,0.06157055770978331,0.0,0.010356208304874598,0.06504941325634718,0.34821393847465515,0.0,2.8729075611408918e-05,0.000128658800967969,0.0008190962113440037,0.00203929673822131,0.001713798852870241,0.40956050530076027,44
A,v3_ABD,bert.encoder.layer.5.output.dense,5,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09997123163193464,0.12129113122820855,0.02368802197277546,6.349820454120636,0.9998570799827575,1.000144708752632,0.016684575043618678,0.0,0.15920912176370622,0.45028310611844063,0.7588336119055747,0.0,2.844978817847732e-05,0.0001280305887121358,0.0008879341848660261,0.0025800880452152342,0.10000069376081228,0.12224200449883937,44
A,v3_ABD,bert.encoder.layer.5.attention.self.key,5,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.19994126304984092,0.19994126304984092,37.29648813247681,0.9993419852852822,1.0006292933225631,0.03539447331801057,0.0,0.03399857619777322,0.1998281706869602,0.5703703680634499,0.0,1.798859247173823e-05,9.031781210069311e-05,0.0003503684076713398,0.0007343436626251787,0.5563639330863953,0.6451889184117318,44
A,v3_ABD,bert.encoder.layer.5.attention.output.dense,5,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.1000163884088397,0.1291896601766348,0.03241534249857068,8.690882868766785,0.9997022491693497,1.0002972972393036,0.022135685039684175,0.0,0.12259926229715347,0.3953144484758377,0.7130989390611648,0.0,3.95665516043664e-05,0.00019565333888749592,0.0013351999426959083,0.004126853250199929,0.10002632029354572,0.13037189669907093,44
A,v3_ABD,bert.encoder.layer.5.attention.self.query,5,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.16844075240194797,0.16844075240194797,26.774964866638182,0.9994142353534698,1.0005665040016174,0.03307360934093594,0.0,0.044861697573214766,0.22859540335834028,0.5929527026414871,0.0,1.0180432602737711e-05,4.434962398590869e-05,0.0002793322723300662,0.0008654151057999115,0.0,0.14688945084810257,44
A,v3_ABD,bert.encoder.layer.5.attention.self.value,5,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.14157132379710674,0.14157132379710674,24.60005618095398,0.9995951038599015,1.000397778749466,0.027813582411035896,0.0,0.051825672779232265,0.278750926554203,0.6736790814995766,0.0,1.903419467907952e-05,9.014111332362517e-05,0.0008624876165413298,0.0013807644869666548,0.5563639330863953,0.6192458316683769,44
A,v3_ABD,bert.encoder.layer.6.intermediate.dense,6,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0010392069414956494,0.4424763198196888,0.4418964044749737,103.97223609924316,0.9978894728422165,1.001838828921318,0.06327668100595474,0.0,0.01021983270533383,0.06285314973443747,0.3383217565715313,0.0,3.054606559089734e-05,0.0001406415212113643,0.00094801605300745,0.002158447515103035,0.0008861075571621768,0.3978499810397625,44
A,v3_ABD,bert.encoder.layer.6.output.dense,6,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10001256633549929,0.12070889603346587,0.02299623272381723,6.171342651844025,0.9998649874329567,1.0001367235183716,0.01628145377151668,0.0,0.1634655261784792,0.45800892889499667,0.7656274685263633,0.0,2.7516836335053087e-05,0.00012705612636636942,0.0009519211361475754,0.0026863497367594392,0.1000174443423748,0.12144261766225099,44
A,v3_ABD,bert.encoder.layer.6.attention.self.key,6,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.2110073321312666,0.2110073321312666,43.00761034011841,0.9992353120446205,1.000725384950638,0.038018081802874804,0.0,0.031116136442869903,0.18456482730805873,0.536859205365181,0.0,1.794401662209566e-05,9.315426654211478e-05,0.0004514312090759631,0.0009875176014611498,0.5563639330863953,0.6500964784622192,44
A,v3_ABD,bert.encoder.layer.6.attention.output.dense,6,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09997812248766422,0.1245304998382926,0.02727974770590663,7.3182306432724,0.9997992277145386,1.0002023786306382,0.019001603135839106,0.0,0.14111467353999615,0.42221509784460065,0.7351805719733239,0.0,3.3389367554264024e-05,0.0001584887934222934,0.0011841097992146387,0.0034943714016117157,0.09998232800513505,0.12511381033807992,44
A,v3_ABD,bert.encoder.layer.6.attention.self.query,6,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.1775382326543331,0.1775382326543331,31.492750177383424,0.9993223536014557,1.0006491696834565,0.035552550368011,0.0,0.04030012097209692,0.20777097910642625,0.5711698281764984,0.0,1.0708445452110026e-05,4.870069195021642e-05,0.00031222075704135933,0.0009830796244204975,2.119276274470394e-09,0.14121305245906116,44
A,v3_ABD,bert.encoder.layer.6.attention.self.value,6,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.13550301253795624,0.13550301253795624,25.19034023284912,0.999583942592144,1.0004108238220215,0.028182091768831016,0.0,0.05122299706563353,0.27384266272187235,0.6724847522377968,0.0,1.785888415270165e-05,8.88950012085843e-05,0.0009008012135745957,0.0014525728113949298,0.5563639330863953,0.6165331639349461,44
A,v3_ABD,bert.encoder.layer.7.intermediate.dense,7,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0010410127052455209,0.4508294621109962,0.45025732323527334,111.7399002456665,0.9971178126335144,1.002446350455284,0.07308262031525374,0.0,0.009707444654777646,0.05662962671369314,0.3018770907819271,0.0,3.4322771043662214e-05,0.00015563889010081767,0.0010694019807851874,0.0024912940652575344,0.0008401351573411375,0.373774773478508,44
A,v3_ABD,bert.encoder.layer.7.output.dense,7,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10001024011522532,0.12039183620363474,0.022646474251523614,6.083629848957062,0.9998673793673515,1.0001351630687714,0.016141107734292746,0.0,0.1657856347411871,0.46196464985609054,0.7678583917021752,0.0,2.640558499479084e-05,0.00011690252056723694,0.0010195504396688193,0.0028657828253926708,0.10001766927540302,0.12047730173915625,44
A,v3_ABD,bert.encoder.layer.7.attention.self.key,7,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,5.6809921034073345e-09,0.2726170814037323,0.2726170773804188,60.370657176971434,0.9991525143384934,1.000776476264,0.040124495811760426,0.0,0.02339264774695039,0.16496812425553797,0.5150760653614997,0.0,1.5609386000505765e-05,9.018017422931734e-05,0.00046074937708908694,0.0010595004240167326,0.5563639351725578,0.6774891531467437,44
A,v3_ABD,bert.encoder.layer.7.attention.output.dense,7,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09999455086886883,0.12204213492572308,0.024497165419161318,6.575107357501984,0.9998423138260841,1.000156837105751,0.017297850530594586,0.0,0.1546572056412697,0.4431508868932724,0.7522728765010833,0.0,2.9246994645291126e-05,0.00012886401607829613,0.0012045102295815014,0.00324624391971156,0.09999367691576481,0.12213547445833683,44
A,v3_ABD,bert.encoder.layer.7.attention.self.query,7,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.20851569652557372,0.20851569652557372,32.337377824783324,0.9994232067465783,1.000543395280838,0.03311114540323615,0.0,0.03687497431412339,0.2179612859338522,0.5932095804810524,0.0,8.019204885840736e-06,3.3772208480513656e-05,0.0002471580900964909,0.000920276106626261,4.238552548940788e-09,0.16848948061466218,44
A,v3_ABD,bert.encoder.layer.7.attention.self.value,7,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.1816745312511921,0.1816745312511921,35.414768314361574,0.9995392090082169,1.0004436165094375,0.02972326413728297,0.0,0.038307833056896924,0.25018311716616154,0.6648533391952515,0.0,1.78661456448026e-05,9.524747183604631e-05,0.0009890865767374635,0.0014917002595029772,0.5563639330863953,0.6370527064800262,44
A,v3_ABD,bert.encoder.layer.8.intermediate.dense,8,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0006503624306060374,0.4412664060294628,0.4409028106927872,108.78414806365967,0.9972363218665123,1.0023537719249724,0.07179054357111454,0.0,0.010113399471156298,0.05633895795792341,0.3059751546382904,0.0,2.6200262882412063e-05,0.00012176806558272801,0.0010718277969863266,0.002789748327923007,0.0004958518389321397,0.3474158290028572,44
A,v3_ABD,bert.encoder.layer.8.output.dense,8,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.10003066211938857,0.12046562504023313,0.022706287978217006,6.1031773686409,0.9998656851053238,1.000135749578476,0.016220253268256782,0.0,0.1653018818050623,0.4610340088605881,0.7661777880787849,0.0,2.256785317513277e-05,9.934958085068501e-05,0.0011214300227584317,0.003189891896909103,0.10000804789364338,0.120186185836792,44
A,v3_ABD,bert.encoder.layer.8.attention.self.key,8,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.22878061845898628,0.22878061845898628,46.94980073928833,0.9992725360393524,1.0006823539733887,0.037190009523183104,0.0,0.028602013485506176,0.1849661234766245,0.5534605517983436,0.0,2.0865983942712772e-05,0.00010904155664320569,0.0004731816523417365,0.0009776356274960563,0.5563639330863953,0.6580037805438042,44
A,v3_ABD,bert.encoder.layer.8.attention.output.dense,8,O,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09998668879270553,0.12104114480316638,0.02339348753914237,6.282781305313111,0.9998577159643173,1.0001440638303756,0.01661566226743162,0.0,0.160924868658185,0.4531633612513542,0.7602460384368896,0.0,2.650006813382788e-05,0.00011491886594740208,0.0013583983050193637,0.003705760850571096,0.10000089533627034,0.12112244784832,44
A,v3_ABD,bert.encoder.layer.8.attention.self.query,8,Q,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,1.1245187465647177e-08,0.1751427973806858,0.17514278814196588,30.486550970077516,0.999238273203373,1.0007280498743056,0.0372538386285305,0.0,0.04157890666276216,0.20551831141114235,0.5508945685625076,0.0,9.981692280689457e-06,4.843602000619285e-05,0.00040261766000185164,0.001523278981621843,6.357828823411182e-09,0.1470958386361599,44
A,v3_ABD,bert.encoder.layer.8.attention.self.value,8,V,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.13198176112025975,0.13198176112025975,25.84324845314026,0.9995722055435181,1.0004227536916732,0.028511102348566054,0.0,0.05153306070715189,0.27125509530305864,0.6705580455064774,0.0,1.901385203382233e-05,9.979884831409435e-05,0.0009976756930700503,0.00171909955679439,0.5563639330863953,0.6149528720974922,44
A,v3_ABD,bert.encoder.layer.9.intermediate.dense,9,FFN1,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0018406967032933608,0.40770350992679594,0.4066113345324993,93.66995319366455,0.997276960015297,1.0023767775297165,0.07094998054206371,0.0,0.01167085237801075,0.06095434969291091,0.31372161224484446,0.0,1.77185171378369e-05,7.40283773302508e-05,0.0010348654954577797,0.0030446599610149862,0.0015675989951705561,0.3143992005288601,44
A,v3_ABD,bert.encoder.layer.9.output.dense,9,FFN2,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.09996224265545607,0.12058876886963844,0.022917399862781167,6.124456584453583,0.9998660531640052,1.0001356673240662,0.01621222966350615,0.0,0.16467215828597545,0.46075255766510964,0.766598239839077,0.0,1.8957109978146038e-05,6.785154808312654e-05,0.0011920597376592922,0.003609652048908174,0.09997408427298068,0.12008866678923369,44
A,v3_ABD,bert.encoder.layer.9.attention.self.key,9,K,baseline,7,9,1.0,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.0,False,0.0,0.23791163578629493,0.23791163578629493,49.17188205718994,0.9993767908215523,1.0005811846256256,0.03441094039008021,0.0,0.029143571192398667,0.20225800149142742,0.5939957344532013,0.0,1.773544811840111e-05,0.000104586967790965,0.000450063532916829,0.000965743481356185,0.5563639330863953,0.6620794826745987,44
