step,module_name,layer_idx,sublayer,out_bound,out_res,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
10,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.399284374920326,0.028835576726090245,0.9861718416213989,0.00041594330104999244,0.35687029361724854,0.10106796771287918,0.06802570819854736,0.31493985652923584
11,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.958392339034118,0.02535067557113985,0.987747848033905,0.0006439651479013264,0.35177478194236755,0.0957622230052948,0.06621372699737549,0.2884678840637207
12,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.630776516019157,0.027339278989667003,0.9869205951690674,0.0004340277810115367,0.3599446713924408,0.09784277528524399,0.06646543741226196,0.30033957958221436
13,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.118709965785577,0.024430135933373988,0.9881511330604553,0.0006727430736646056,0.3550781309604645,0.09286615252494812,0.06394317746162415,0.27914977073669434
14,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.18215106577449,0.024074374548795796,0.9882997274398804,0.0006667926791124046,0.3561670482158661,0.09220913052558899,0.06391805410385132,0.2748989462852478
15,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.971746446555892,0.025272972437654615,0.9878427982330322,0.0006066524656489491,0.3522135317325592,0.09545694291591644,0.06608487665653229,0.2879495620727539
16,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.686131021894823,0.021441791980986606,0.9895383715629578,0.0005231584655120969,0.3628898561000824,0.08656333386898041,0.060831665992736816,0.24893054366111755
17,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.33208524458928,0.023257056714457613,0.9887563586235046,0.0006847162148915231,0.35652950406074524,0.09110007435083389,0.06353449821472168,0.27070075273513794
18,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.327128919851607,0.023283435600922078,0.9887956976890564,0.0007649739854969084,0.3568142354488373,0.08973680436611176,0.062003135681152344,0.2671007812023163
19,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.13286386993959,0.024351966738155473,0.9883550405502319,0.0006581182242371142,0.3633378744125366,0.09181683510541916,0.06287741661071777,0.27888184785842896
20,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.680812966541195,0.02702659827404975,0.9870247840881348,0.0005139802815392613,0.35364413261413574,0.09809395670890808,0.06713229417800903,0.2979036271572113
21,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.120346630631495,0.02442252466769775,0.9883741736412048,0.0006200397037900984,0.3604523241519928,0.09216348826885223,0.0627671480178833,0.28295135498046875
22,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.188401265783103,0.02404180514950278,0.9882156848907471,0.0006707701832056046,0.3579002916812897,0.09226561337709427,0.06359219551086426,0.27542194724082947
23,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.893540007267466,0.02573228121096722,0.9874238967895508,0.0007527669076807797,0.3532240092754364,0.09643799811601639,0.06586289405822754,0.29304039478302
24,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.253937114604337,0.023682333376812827,0.9888210892677307,0.000658439879771322,0.363554984331131,0.08985045552253723,0.06143730878829956,0.2726413905620575
25,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.564631766510377,0.022046735859787628,0.9894008636474609,0.0005744485533796251,0.3580777049064636,0.08708963543176651,0.0602668821811676,0.25691598653793335
26,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.380514064946407,0.023004278190777716,0.9886359572410583,0.00045043000136502087,0.35297057032585144,0.09126783162355423,0.06455844640731812,0.26297518610954285
27,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.024464212799792,0.024961282215375656,0.9878249168395996,0.0006005298346281052,0.3527972400188446,0.09459244459867477,0.0653800368309021,0.28366416692733765
28,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.471005978653633,0.028362525311035596,0.9864687323570251,0.0004249855410307646,0.35613787174224854,0.1001088097691536,0.06789392232894897,0.309923380613327
29,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.176022327460263,0.02410867291721648,0.9882863163948059,0.0006510416860692203,0.3549397885799408,0.09283149987459183,0.06423908472061157,0.27859410643577576
30,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.934759294437967,0.02548944367063895,0.9875643253326416,0.0007291666697710752,0.3647525906562805,0.0947849377989769,0.06416535377502441,0.29170745611190796
31,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.57656829018987,0.021990240184509405,0.9890526533126831,0.0004514298343565315,0.3595684766769409,0.08896509557962418,0.06309568881988525,0.2536507248878479
32,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.433057141552922,0.02272583766111422,0.9890760779380798,0.0008388421265408397,0.3649526834487915,0.08893714100122452,0.06127047538757324,0.2665160894393921
33,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.661829574559853,0.027144616241513278,0.9870522022247314,0.0005311129498295486,0.3645404875278473,0.09688852727413177,0.06538569927215576,0.2997293770313263
34,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.74765326391148,0.02114067815192518,0.9897059798240662,0.0005875254282727838,0.36700886487960815,0.08519113063812256,0.05962318181991577,0.24316948652267456
35,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.473413119007397,0.022515298529526905,0.9891811609268188,0.0006673177122138441,0.35966795682907104,0.08774843066930771,0.06043976545333862,0.2605632543563843
36,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.20645472902784,0.023941733418379726,0.9883415699005127,0.0006090389797464013,0.3544764220714569,0.09228123724460602,0.06388390064239502,0.27528923749923706
37,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.978436819060903,0.025231896452807955,0.9876471161842346,0.0006219773204065859,0.3515218198299408,0.09579728543758392,0.06627929210662842,0.2874142527580261
38,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.240140807626947,0.02991271601766801,0.9857894778251648,0.00025850185193121433,0.35812079906463623,0.10130573064088821,0.06725746393203735,0.32094454765319824
39,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.812827128904654,0.02621298356915155,0.9872037172317505,0.0006691261660307646,0.3473427891731262,0.09825193881988525,0.06824098527431488,0.2936856746673584
40,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.423600147094064,0.022776218050376395,0.9889164566993713,0.0006045387126505375,0.3560546934604645,0.08875561505556107,0.06131577491760254,0.2619163393974304
41,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,14.796114551572327,0.03314072103772651,0.9844849109649658,0.000244140625,0.3529052734375,0.10758954286575317,0.07059133052825928,0.3515203893184662
42,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.75107085619056,0.02112379273172933,0.989897608757019,0.0006742931436747313,0.36247673630714417,0.08450957387685776,0.058570146560668945,0.24421098828315735
43,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.20004714791007,0.023975241054285244,0.9884169697761536,0.0007091703591868281,0.358706533908844,0.0917712077498436,0.06313943862915039,0.27783504128456116
44,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.44552075830363,0.022661738610101557,0.9888191223144531,0.0004088859132025391,0.3531980514526367,0.09049952775239944,0.06400665640830994,0.260535329580307
45,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.415645228658324,0.022819780583301558,0.9887859225273132,0.0004720051947515458,0.35712483525276184,0.08952759206295013,0.06218421459197998,0.2638244330883026
46,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.437282169985782,0.028583992706148732,0.9862934947013855,0.0004368832160253078,0.35927221179008484,0.09976112842559814,0.06788754463195801,0.30608028173446655
47,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.3341392205472,0.023247230942471404,0.9887808561325073,0.0006975446594879031,0.3580322265625,0.09069494903087616,0.06322628259658813,0.2683170437812805
48,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.225139104333547,0.02384015166450281,0.9884727001190186,0.0007887620013207197,0.3615785241127014,0.09156091511249542,0.06298449635505676,0.2763354182243347
49,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.651571543442923,0.021612245079105086,0.9894197583198547,0.0004808830562978983,0.3598891794681549,0.08706144243478775,0.06132858991622925,0.24783563613891602
50,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.198358825856484,0.023987098087925308,0.9883117079734802,0.000629340298473835,0.3529622256755829,0.09293536841869354,0.06476587057113647,0.27382826805114746
51,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.184815741058575,0.024062364260905328,0.9884121417999268,0.0007552083116024733,0.3573111891746521,0.09265302121639252,0.06389562785625458,0.27794671058654785
52,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.558015042970695,0.022083048958844918,0.9892684817314148,0.0005610951338894665,0.3623303771018982,0.08751890063285828,0.060598671436309814,0.258067786693573
53,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.884048015762707,0.02578765387858917,0.9874036312103271,0.0006347656017169356,0.3489149212837219,0.09666596353054047,0.06672292947769165,0.28952980041503906
54,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.929242156981449,0.025519617535886552,0.9875080585479736,0.00068234174977988,0.35067984461784363,0.09635334461927414,0.0667436420917511,0.28860750794410706
55,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.058827562885988,0.02477141804477779,0.9881070852279663,0.0006793478387407959,0.3601321876049042,0.09321331977844238,0.06393539905548096,0.2829589247703552
56,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.186473065028984,0.024053081233437093,0.9882548451423645,0.0006457913550548255,0.3551484942436218,0.09224390983581543,0.06380486488342285,0.27540266513824463
57,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.018959291104697,0.03148181191942471,0.9850171208381653,0.0002092633949359879,0.3514927327632904,0.10524968057870865,0.07013744115829468,0.3320315480232239
58,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.866090149942547,0.02589877522305515,0.9879374504089355,0.00037339155096560717,0.36129939556121826,0.09217780828475952,0.06121349334716797,0.293550968170166
59,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.162529075974973,0.024186007525520806,0.9881454706192017,0.0005580357392318547,0.35592448711395264,0.09276846051216125,0.06412157416343689,0.2759653925895691
60,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,14.677317204967437,0.03406122539509454,0.9841758608818054,0.000281131622614339,0.34759706258773804,0.10925760865211487,0.07145953923463821,0.35789015889167786
61,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,14.573756981889392,0.03488347525023734,0.983742892742157,0.00029592803912237287,0.34824809432029724,0.11024343967437744,0.0712767243385315,0.3625098764896393
62,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.424136714618275,0.02277399021825774,0.9887826442718506,0.0004715878749266267,0.3560279905796051,0.0901375412940979,0.06280004978179932,0.26557213068008423
63,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.767571973990256,0.026489204833535906,0.9874264597892761,0.0005139802815392613,0.3614223599433899,0.09560365229845047,0.06497365236282349,0.2946354150772095
64,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.45292214386015,0.02262313397918718,0.9890715479850769,0.0007655767840333283,0.36053842306137085,0.0889710783958435,0.0613730289041996,0.2675689160823822
65,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.36709914026851,0.02307460529148283,0.9888785481452942,0.0008451021858491004,0.3631497919559479,0.09055589139461517,0.06282520294189453,0.2681525945663452
66,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.292323821079115,0.02347479629613988,0.9887278079986572,0.0007798936567269266,0.3621351420879364,0.09045647084712982,0.06237882375717163,0.2726149559020996
67,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.121573258569505,0.02441470573727404,0.9881194233894348,0.0008198302239179611,0.36033347249031067,0.09335897862911224,0.06460011005401611,0.28091681003570557
68,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.169073922235036,0.02415047149504535,0.9882859587669373,0.0007261618738994002,0.35749074816703796,0.09285429120063782,0.06420749425888062,0.2777757942676544
69,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.83773265882118,0.02070565293674055,0.9899505376815796,0.0005316840251907706,0.3634367883205414,0.08450489491224289,0.05941930413246155,0.24075476825237274
70,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.38313641289058,0.022991278898480558,0.9887544512748718,0.00047993456246331334,0.3543502986431122,0.09012342244386673,0.0630747377872467,0.26193082332611084
71,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.605124502627287,0.02749985098486149,0.9869095683097839,0.000556811923161149,0.35868969559669495,0.0978982225060463,0.06653141975402832,0.2993757724761963
72,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.295150852830702,0.029539829549789846,0.9859882593154907,0.000244140625,0.3576863706111908,0.1007600650191307,0.06698906421661377,0.32024210691452026
73,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.62322908729131,0.021754124920510192,0.9894356727600098,0.0005653782864101231,0.3622875511646271,0.08678504079580307,0.060312241315841675,0.2537229061126709
74,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.895988463273156,0.02571615127851839,0.9876257181167603,0.0006436434923671186,0.35791754722595215,0.09587167948484421,0.06626959145069122,0.28990739583969116
75,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.235227050710982,0.023783814790069455,0.9885451197624207,0.0007256402168422937,0.3603108823299408,0.09155116975307465,0.06315284967422485,0.2762618064880371
76,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.556448194757586,0.027812553710287694,0.9866692423820496,0.0005139802815392613,0.35836416482925415,0.09976258873939514,0.06881296634674072,0.30092617869377136
77,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.958681674144755,0.02534643106356008,0.9876353740692139,0.0006673177122138441,0.3581271767616272,0.09436994045972824,0.06453883647918701,0.2864307761192322
78,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.114042955022363,0.024457607881782296,0.9882397055625916,0.0006935009150765836,0.3595094680786133,0.09317175298929214,0.06403154134750366,0.2828524112701416
79,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.2145608286842,0.02390020422620726,0.9880749583244324,0.00046057734289206564,0.351354718208313,0.09426899999380112,0.06683868169784546,0.27254992723464966
80,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.794385318694715,0.020911462148493837,0.9899207949638367,0.0006082099862396717,0.36195775866508484,0.08461903035640717,0.0590130090713501,0.24396401643753052
81,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.582707372505297,0.021958785085692645,0.9892841577529907,0.0005517975077964365,0.35997840762138367,0.0877954438328743,0.06149172782897949,0.25439882278442383
82,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.380578165634404,0.023002711920117505,0.9889271259307861,0.0007464529480785131,0.3566698133945465,0.0896005928516388,0.061920344829559326,0.26650384068489075
83,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,14.222296809269697,0.03782463741429021,0.9827120900154114,0.0003074363339692354,0.3473307192325592,0.11316142231225967,0.07077687978744507,0.382912278175354
84,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.475090972742926,0.022507628555029986,0.9890890717506409,0.0007036994211375713,0.36374080181121826,0.08784918487071991,0.06056883931159973,0.26020973920822144
85,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.365572542983827,0.023081607640194318,0.9888876676559448,0.0008200621232390404,0.3585236370563507,0.09023218601942062,0.06245371699333191,0.26990562677383423
86,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.18683111759192,0.02405227869242124,0.98834228515625,0.0008388421265408397,0.36000725626945496,0.09211540222167969,0.06337535381317139,0.27783504128456116
87,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.736896451756554,0.02667459588120691,0.9869164824485779,0.0006886017508804798,0.35423552989959717,0.09891264140605927,0.06860342621803284,0.29631781578063965
88,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.032688496104548,0.031383493317161046,0.9852781295776367,0.0002504006552044302,0.35107421875,0.10485691577196121,0.06983807682991028,0.3376767039299011
89,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.389150715772054,0.022951933735030412,0.9889622330665588,0.0006622665096074343,0.35594019293785095,0.08975452929735184,0.06252175569534302,0.2657605707645416
90,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.174011131648882,0.02412103960438537,0.9882673621177673,0.0005819918005727232,0.3531605005264282,0.09246347099542618,0.06390488147735596,0.27466103434562683
91,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.626875294743098,0.021736989082589055,0.9891973733901978,0.00046678457874804735,0.3641534149646759,0.08838904649019241,0.062583327293396,0.2523263096809387
92,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.417162115105345,0.022808675504774417,0.9890426397323608,0.0007535204640589654,0.3623649775981903,0.08904073387384415,0.06151871383190155,0.264527291059494
93,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,14.988167654024993,0.03170487246223062,0.9851326942443848,0.0002092633949359879,0.3529110848903656,0.1049729511141777,0.06881308555603027,0.3411251902580261
94,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.670404057956272,0.027089963960635746,0.9869629144668579,0.0005940755363553762,0.3543457090854645,0.09786232560873032,0.0666498988866806,0.2993757724761963
95,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.440196650648534,0.022686807779106373,0.9891222715377808,0.0007703992887400091,0.36331379413604736,0.08764626830816269,0.06004953384399414,0.2634691894054413
96,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.359427918346455,0.023113833708352627,0.9888625741004944,0.0007215711520984769,0.35603299736976624,0.0898800939321518,0.06181502342224121,0.26990562677383423
97,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.94390537949172,0.025434867524535738,0.987543523311615,0.0006452287780120969,0.3527657687664032,0.09601972252130508,0.06621670722961426,0.28776878118515015
98,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.479044843131533,0.022487270100575513,0.9890530705451965,0.0005108868354000151,0.3543429970741272,0.08958382159471512,0.06275731325149536,0.25993162393569946
99,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,14.977997469345759,0.03178139238805129,0.9851356148719788,0.000237880609347485,0.35540613532066345,0.10529317706823349,0.06984984874725342,0.3406963348388672
100,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.706421160443725,0.021339890840512094,0.9898341298103333,0.0007402973715215921,0.36343875527381897,0.08492176234722137,0.05852881073951721,0.24820275604724884
101,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.32541766539289,0.023296150630845815,0.9887744784355164,0.000717351445928216,0.3579764664173126,0.09049008041620255,0.06288707256317139,0.2680889070034027
102,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.37452006461015,0.029005001699886887,0.9862292408943176,0.000274658203125,0.34735107421875,0.1011015996336937,0.06781375408172607,0.3192157447338104
103,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.353202465071494,0.023147311819190785,0.988776683807373,0.0006904987385496497,0.36118510365486145,0.08940284699201584,0.06162072718143463,0.26431190967559814
104,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.334925287664497,0.023245381441133268,0.988506555557251,0.0004253965453244746,0.3555945158004761,0.09187261015176773,0.06490224599838257,0.2641569972038269
105,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.864849390308981,0.025902022431073535,0.9874130487442017,0.000672271300572902,0.3572591245174408,0.09639385342597961,0.06630921363830566,0.2925030291080475
106,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.771406134591103,0.021025472118928176,0.9896615147590637,0.00044759115553461015,0.3604329526424408,0.08697425574064255,0.0620800256729126,0.2445082664489746
107,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.410868744207619,0.028764553696697462,0.9866237044334412,0.0002092633949359879,0.3482724130153656,0.09915679693222046,0.06496047973632812,0.32429632544517517
108,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.210108194255216,0.023921294861285896,0.9884380102157593,0.000622979539912194,0.35688868165016174,0.09157995134592056,0.06314194202423096,0.2749762535095215
109,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.337912333858693,0.023228780678641054,0.9887037873268127,0.0005983838927932084,0.3558804392814636,0.09024101495742798,0.062463581562042236,0.26770132780075073
110,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.062902674036213,0.024750021403183286,0.9880418181419373,0.0006315103964880109,0.35749998688697815,0.09392261505126953,0.06463658809661865,0.28341102600097656
111,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.364497550935987,0.02906512855644928,0.9860129356384277,0.0005225465865805745,0.3587411046028137,0.10163450986146927,0.06959617137908936,0.30916452407836914
112,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.405353576770388,0.022869073592983923,0.9889875650405884,0.0006975446594879031,0.3581949770450592,0.0896340012550354,0.06212306022644043,0.26690199971199036
113,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.570848176907433,0.0220166926921895,0.9893813729286194,0.0007102272938936949,0.3574613332748413,0.08752487599849701,0.060734689235687256,0.2568250894546509
114,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.044418318262522,0.024850821783449332,0.9879218935966492,0.0006630980060435832,0.3523883521556854,0.09466192126274109,0.06551296263933182,0.2837604284286499
115,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.107825850584376,0.024492478695273604,0.9881681203842163,0.0006249999860301614,0.3568684756755829,0.09311030060052872,0.0641106367111206,0.2794138491153717
116,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,16.14699845543008,0.024272050443058236,0.9881265163421631,0.0005361519870348275,0.3534485995769501,0.09317720681428909,0.06448346376419067,0.2766350507736206
117,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.329766659521809,0.029298948812603365,0.9860801696777344,0.00038881655200384557,0.35211408138275146,0.10284217447042465,0.07131339609622955,0.3124253749847412
118,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.826422738981137,0.02613044672712191,0.987453818321228,0.0006436434923671186,0.35432201623916626,0.09686022251844406,0.06749588251113892,0.29101669788360596
119,bert.encoder.layer.0.attention.self.query,0,Q,4.618619728088379,0.07142857142857142,15.880863597498562,0.025807258868454804,0.9874780774116516,0.0006966145592741668,0.3612695336341858,0.09596943110227585,0.06612667441368103,0.2894262671470642
