layer_idx,sublayer,layer_name,ratio,cdf
11,K,bert.encoder.layer.11.attention.self.key,0.0002917156962212175,0.05603
11,K,bert.encoder.layer.11.attention.self.key,0.00029513638583011925,0.05653
11,K,bert.encoder.layer.11.attention.self.key,0.00029866115073673427,0.05703
11,K,bert.encoder.layer.11.attention.self.key,0.00030263789813034236,0.05753
11,K,bert.encoder.layer.11.attention.self.key,0.00030610093381255865,0.05803
11,K,bert.encoder.layer.11.attention.self.key,0.0003096759901382029,0.05853
11,K,bert.encoder.layer.11.attention.self.key,0.0003130995901301503,0.05903
11,K,bert.encoder.layer.11.attention.self.key,0.000316506193485111,0.05953
11,K,bert.encoder.layer.11.attention.self.key,0.0003202637017238885,0.06003
11,K,bert.encoder.layer.11.attention.self.key,0.00032438826747238636,0.06053
11,K,bert.encoder.layer.11.attention.self.key,0.0003277270297985524,0.061035
11,K,bert.encoder.layer.11.attention.self.key,0.0003312235639896244,0.061535
11,K,bert.encoder.layer.11.attention.self.key,0.00033512129448354244,0.062035
11,K,bert.encoder.layer.11.attention.self.key,0.00033921998692676425,0.062535
11,K,bert.encoder.layer.11.attention.self.key,0.00034257792867720127,0.063035
11,K,bert.encoder.layer.11.attention.self.key,0.0003465720801614225,0.063535
11,K,bert.encoder.layer.11.attention.self.key,0.00035027923877350986,0.064035
11,K,bert.encoder.layer.11.attention.self.key,0.0003545590734574944,0.064535
11,K,bert.encoder.layer.11.attention.self.key,0.00035796823794953525,0.065035
11,K,bert.encoder.layer.11.attention.self.key,0.0003618589253164828,0.065535
11,K,bert.encoder.layer.11.attention.self.key,0.0003661781956907362,0.066035
11,K,bert.encoder.layer.11.attention.self.key,0.00036961527075618505,0.066535
11,K,bert.encoder.layer.11.attention.self.key,0.0003739666717592627,0.067035
11,K,bert.encoder.layer.11.attention.self.key,0.0003776263038162142,0.067535
11,K,bert.encoder.layer.11.attention.self.key,0.000382022000849247,0.068035
11,K,bert.encoder.layer.11.attention.self.key,0.00038568879244849086,0.068535
11,K,bert.encoder.layer.11.attention.self.key,0.00038957467768341303,0.069035
11,K,bert.encoder.layer.11.attention.self.key,0.0003932300314772874,0.069535
11,K,bert.encoder.layer.11.attention.self.key,0.00039711108547635376,0.070035
11,K,bert.encoder.layer.11.attention.self.key,0.0004006658564321697,0.070535
11,K,bert.encoder.layer.11.attention.self.key,0.0004042495274916291,0.07104
11,K,bert.encoder.layer.11.attention.self.key,0.0004085587279405445,0.07154
11,K,bert.encoder.layer.11.attention.self.key,0.0004123715916648507,0.07204
11,K,bert.encoder.layer.11.attention.self.key,0.00041614315705373883,0.07254
11,K,bert.encoder.layer.11.attention.self.key,0.0004204054130241275,0.07304
11,K,bert.encoder.layer.11.attention.self.key,0.00042440014658495784,0.07354
11,K,bert.encoder.layer.11.attention.self.key,0.0004283046873752028,0.07404
11,K,bert.encoder.layer.11.attention.self.key,0.0004329174989834428,0.07454
11,K,bert.encoder.layer.11.attention.self.key,0.0004368814406916499,0.07504
11,K,bert.encoder.layer.11.attention.self.key,0.0004414262075442821,0.07554
11,K,bert.encoder.layer.11.attention.self.key,0.00044523063115775585,0.07604
11,K,bert.encoder.layer.11.attention.self.key,0.00044929946307092905,0.07654
11,K,bert.encoder.layer.11.attention.self.key,0.00045338296331465244,0.07704
11,K,bert.encoder.layer.11.attention.self.key,0.00045811213203705847,0.07754
11,K,bert.encoder.layer.11.attention.self.key,0.0004622474079951644,0.07804
11,K,bert.encoder.layer.11.attention.self.key,0.00046684659901075065,0.07854
11,K,bert.encoder.layer.11.attention.self.key,0.0004713755042757839,0.07904
11,K,bert.encoder.layer.11.attention.self.key,0.00047594174975529313,0.07954
11,K,bert.encoder.layer.11.attention.self.key,0.00047994143096730113,0.08004
11,K,bert.encoder.layer.11.attention.self.key,0.0004841797344852239,0.08054
11,K,bert.encoder.layer.11.attention.self.key,0.00048779917415231466,0.081045
11,K,bert.encoder.layer.11.attention.self.key,0.0004925317480228841,0.081545
11,K,bert.encoder.layer.11.attention.self.key,0.0004961893428117037,0.082045
11,K,bert.encoder.layer.11.attention.self.key,0.0004995324416086078,0.082545
11,K,bert.encoder.layer.11.attention.self.key,0.0005033742054365575,0.083045
11,K,bert.encoder.layer.11.attention.self.key,0.0005080538103356957,0.083545
11,K,bert.encoder.layer.11.attention.self.key,0.000512489175889641,0.084045
11,K,bert.encoder.layer.11.attention.self.key,0.0005164651083759964,0.084545
11,K,bert.encoder.layer.11.attention.self.key,0.0005203260225243866,0.085045
11,K,bert.encoder.layer.11.attention.self.key,0.0005246122600510716,0.085545
11,K,bert.encoder.layer.11.attention.self.key,0.0005290588596835732,0.086045
11,K,bert.encoder.layer.11.attention.self.key,0.0005335466703400016,0.086545
11,K,bert.encoder.layer.11.attention.self.key,0.0005389424040913582,0.087045
11,K,bert.encoder.layer.11.attention.self.key,0.0005436280043795705,0.087545
11,K,bert.encoder.layer.11.attention.self.key,0.0005483467830345035,0.088045
11,K,bert.encoder.layer.11.attention.self.key,0.000554056721739471,0.088545
11,K,bert.encoder.layer.11.attention.self.key,0.0005579501739703119,0.089045
11,K,bert.encoder.layer.11.attention.self.key,0.0005629754741676152,0.089545
11,K,bert.encoder.layer.11.attention.self.key,0.0005678084562532604,0.090045
11,K,bert.encoder.layer.11.attention.self.key,0.0005716772866435349,0.090545
11,K,bert.encoder.layer.11.attention.self.key,0.000576074467971921,0.09105
11,K,bert.encoder.layer.11.attention.self.key,0.0005808293353766203,0.09155
11,K,bert.encoder.layer.11.attention.self.key,0.0005853159818798304,0.09205
11,K,bert.encoder.layer.11.attention.self.key,0.0005902097909711301,0.09255
11,K,bert.encoder.layer.11.attention.self.key,0.0005947788595221937,0.09305
11,K,bert.encoder.layer.11.attention.self.key,0.0005996660911478102,0.09355
11,K,bert.encoder.layer.11.attention.self.key,0.000603914784733206,0.09405
11,K,bert.encoder.layer.11.attention.self.key,0.0006082706968300045,0.09455
11,K,bert.encoder.layer.11.attention.self.key,0.0006121502374298871,0.09505
11,K,bert.encoder.layer.11.attention.self.key,0.0006163994548842311,0.09555
11,K,bert.encoder.layer.11.attention.self.key,0.0006209844723343849,0.09605
11,K,bert.encoder.layer.11.attention.self.key,0.0006266555283218622,0.09655
11,K,bert.encoder.layer.11.attention.self.key,0.0006312803598120809,0.09705
11,K,bert.encoder.layer.11.attention.self.key,0.0006368590402416885,0.09755
11,K,bert.encoder.layer.11.attention.self.key,0.0006411402719095349,0.09805
11,K,bert.encoder.layer.11.attention.self.key,0.0006454276735894382,0.09855
11,K,bert.encoder.layer.11.attention.self.key,0.0006507631042040884,0.09905
11,K,bert.encoder.layer.11.attention.self.key,0.0006555508589372039,0.09955
11,K,bert.encoder.layer.11.attention.self.key,0.000660382560454309,0.10005
11,K,bert.encoder.layer.11.attention.self.key,0.0006652402807958424,0.10055
11,K,bert.encoder.layer.11.attention.self.key,0.0006704321131110191,0.101055
11,K,bert.encoder.layer.11.attention.self.key,0.0006760489195585251,0.101555
11,K,bert.encoder.layer.11.attention.self.key,0.0006822166033089161,0.102055
11,K,bert.encoder.layer.11.attention.self.key,0.0006871380028314888,0.102555
11,K,bert.encoder.layer.11.attention.self.key,0.0006914986879564822,0.103055
11,K,bert.encoder.layer.11.attention.self.key,0.0006965635693632066,0.103555
11,K,bert.encoder.layer.11.attention.self.key,0.0007015406154096127,0.104055
11,K,bert.encoder.layer.11.attention.self.key,0.0007063033990561962,0.104555
11,K,bert.encoder.layer.11.attention.self.key,0.0007109943544492126,0.105055
11,K,bert.encoder.layer.11.attention.self.key,0.0007166469586081803,0.105555
11,K,bert.encoder.layer.11.attention.self.key,0.0007221062551252544,0.106055
11,K,bert.encoder.layer.11.attention.self.key,0.0007269622292369604,0.106555
11,K,bert.encoder.layer.11.attention.self.key,0.0007323143072426319,0.107055
11,K,bert.encoder.layer.11.attention.self.key,0.0007374160923063755,0.107555
11,K,bert.encoder.layer.11.attention.self.key,0.0007423650240525603,0.108055
11,K,bert.encoder.layer.11.attention.self.key,0.0007470879936590791,0.108555
11,K,bert.encoder.layer.11.attention.self.key,0.0007525578257627785,0.109055
11,K,bert.encoder.layer.11.attention.self.key,0.0007575261406600475,0.109555
11,K,bert.encoder.layer.11.attention.self.key,0.0007627668092027307,0.110055
11,K,bert.encoder.layer.11.attention.self.key,0.0007679822738282382,0.110555
11,K,bert.encoder.layer.11.attention.self.key,0.0007722486043348908,0.111055
11,K,bert.encoder.layer.11.attention.self.key,0.0007765656337141991,0.11156
11,K,bert.encoder.layer.11.attention.self.key,0.0007806606590747833,0.11206
11,K,bert.encoder.layer.11.attention.self.key,0.0007856686715967953,0.11256
11,K,bert.encoder.layer.11.attention.self.key,0.0007900833152234554,0.11306
11,K,bert.encoder.layer.11.attention.self.key,0.0007953512249514461,0.11356
11,K,bert.encoder.layer.11.attention.self.key,0.0008009814191609621,0.11406
11,K,bert.encoder.layer.11.attention.self.key,0.0008060860564000905,0.11456
11,K,bert.encoder.layer.11.attention.self.key,0.0008123833104036748,0.11506
11,K,bert.encoder.layer.11.attention.self.key,0.000816540268715471,0.11556
11,K,bert.encoder.layer.11.attention.self.key,0.0008221457828767598,0.11606
11,K,bert.encoder.layer.11.attention.self.key,0.0008259883034043014,0.11656
11,K,bert.encoder.layer.11.attention.self.key,0.0008312342688441277,0.11706
11,K,bert.encoder.layer.11.attention.self.key,0.0008361534564755857,0.11756
11,K,bert.encoder.layer.11.attention.self.key,0.0008408870198763907,0.11806
11,K,bert.encoder.layer.11.attention.self.key,0.0008472435874864459,0.11856
11,K,bert.encoder.layer.11.attention.self.key,0.0008516581729054451,0.11906
11,K,bert.encoder.layer.11.attention.self.key,0.0008572394144721329,0.11956
11,K,bert.encoder.layer.11.attention.self.key,0.0008629693184047937,0.12006
11,K,bert.encoder.layer.11.attention.self.key,0.00086805853061378,0.12056
11,K,bert.encoder.layer.11.attention.self.key,0.0008739324402995408,0.12106
11,K,bert.encoder.layer.11.attention.self.key,0.000880007166415453,0.121565
11,K,bert.encoder.layer.11.attention.self.key,0.0008846631390042603,0.122065
11,K,bert.encoder.layer.11.attention.self.key,0.0008898774976842105,0.122565
11,K,bert.encoder.layer.11.attention.self.key,0.0008954710210673511,0.123065
11,K,bert.encoder.layer.11.attention.self.key,0.0009005942847579718,0.123565
11,K,bert.encoder.layer.11.attention.self.key,0.0009061403106898069,0.124065
11,K,bert.encoder.layer.11.attention.self.key,0.0009112390107475221,0.124565
11,K,bert.encoder.layer.11.attention.self.key,0.0009171204874292016,0.125065
11,K,bert.encoder.layer.11.attention.self.key,0.0009220773936249316,0.125565
11,K,bert.encoder.layer.11.attention.self.key,0.0009267236455343664,0.126065
11,K,bert.encoder.layer.11.attention.self.key,0.0009322776459157467,0.126565
11,K,bert.encoder.layer.11.attention.self.key,0.0009385207085870206,0.127065
11,K,bert.encoder.layer.11.attention.self.key,0.0009445511386729777,0.127565
11,K,bert.encoder.layer.11.attention.self.key,0.000949707580730319,0.128065
11,K,bert.encoder.layer.11.attention.self.key,0.0009558461024425924,0.128565
11,K,bert.encoder.layer.11.attention.self.key,0.0009613606962375343,0.129065
11,K,bert.encoder.layer.11.attention.self.key,0.000966810155659914,0.129565
11,K,bert.encoder.layer.11.attention.self.key,0.0009726082789711654,0.130065
11,K,bert.encoder.layer.11.attention.self.key,0.000978698255494237,0.130565
11,K,bert.encoder.layer.11.attention.self.key,0.0009844732703641057,0.131065
11,K,bert.encoder.layer.11.attention.self.key,0.0009909904329106212,0.13157
11,K,bert.encoder.layer.11.attention.self.key,0.0009965350618585944,0.13207
11,K,bert.encoder.layer.11.attention.self.key,0.0010021503549069166,0.13257
11,K,bert.encoder.layer.11.attention.self.key,0.0010085757821798325,0.13307
11,K,bert.encoder.layer.11.attention.self.key,0.0010148470755666494,0.13357
11,K,bert.encoder.layer.11.attention.self.key,0.0010203731944784522,0.13407
11,K,bert.encoder.layer.11.attention.self.key,0.0010256156092509627,0.13457
11,K,bert.encoder.layer.11.attention.self.key,0.0010302976006641984,0.13507
11,K,bert.encoder.layer.11.attention.self.key,0.0010362014872953296,0.13557
11,K,bert.encoder.layer.11.attention.self.key,0.0010422697523608804,0.13607
11,K,bert.encoder.layer.11.attention.self.key,0.0010480486089363694,0.13657
11,K,bert.encoder.layer.11.attention.self.key,0.0010534662287682295,0.13707
11,K,bert.encoder.layer.11.attention.self.key,0.0010585273848846555,0.13757
11,K,bert.encoder.layer.11.attention.self.key,0.0010639153188094497,0.13807
11,K,bert.encoder.layer.11.attention.self.key,0.0010690472554415464,0.13857
11,K,bert.encoder.layer.11.attention.self.key,0.00107492133975029,0.13907
11,K,bert.encoder.layer.11.attention.self.key,0.0010811998508870602,0.13957
11,K,bert.encoder.layer.11.attention.self.key,0.0010869195684790611,0.14007
11,K,bert.encoder.layer.11.attention.self.key,0.0010924221714958549,0.14057
11,K,bert.encoder.layer.11.attention.self.key,0.0010984521359205246,0.14107
11,K,bert.encoder.layer.11.attention.self.key,0.0011033844202756882,0.141575
11,K,bert.encoder.layer.11.attention.self.key,0.0011098877293989062,0.142075
11,K,bert.encoder.layer.11.attention.self.key,0.0011152216466143727,0.142575
11,K,bert.encoder.layer.11.attention.self.key,0.001120214001275599,0.143075
11,K,bert.encoder.layer.11.attention.self.key,0.0011270317481830716,0.143575
11,K,bert.encoder.layer.11.attention.self.key,0.0011315671727061272,0.144075
11,K,bert.encoder.layer.11.attention.self.key,0.0011377172777429223,0.144575
11,K,bert.encoder.layer.11.attention.self.key,0.001143505098298192,0.145075
11,K,bert.encoder.layer.11.attention.self.key,0.001149286748841405,0.145575
11,K,bert.encoder.layer.11.attention.self.key,0.0011552569922059774,0.146075
11,K,bert.encoder.layer.11.attention.self.key,0.0011604143073782325,0.146575
11,K,bert.encoder.layer.11.attention.self.key,0.0011672248365357518,0.147075
11,K,bert.encoder.layer.11.attention.self.key,0.0011729104444384575,0.147575
11,K,bert.encoder.layer.11.attention.self.key,0.0011794979218393564,0.148075
11,K,bert.encoder.layer.11.attention.self.key,0.0011861211387440562,0.148575
11,K,bert.encoder.layer.11.attention.self.key,0.001192379160784185,0.149075
11,K,bert.encoder.layer.11.attention.self.key,0.0011985569726675749,0.149575
11,K,bert.encoder.layer.11.attention.self.key,0.0012046777410432696,0.150075
11,K,bert.encoder.layer.11.attention.self.key,0.001210757065564394,0.150575
11,K,bert.encoder.layer.11.attention.self.key,0.001217122538946569,0.151075
11,K,bert.encoder.layer.11.attention.self.key,0.0012237814953550696,0.15158
11,K,bert.encoder.layer.11.attention.self.key,0.0012288513826206326,0.15208
11,K,bert.encoder.layer.11.attention.self.key,0.00123591220472008,0.15258
11,K,bert.encoder.layer.11.attention.self.key,0.0012422747677192092,0.15308
11,K,bert.encoder.layer.11.attention.self.key,0.0012477979762479663,0.15358
11,K,bert.encoder.layer.11.attention.self.key,0.0012545674107968807,0.15408
11,K,bert.encoder.layer.11.attention.self.key,0.0012608011020347476,0.15458
11,K,bert.encoder.layer.11.attention.self.key,0.001266407547518611,0.15508
11,K,bert.encoder.layer.11.attention.self.key,0.0012725217966362834,0.15558
11,K,bert.encoder.layer.11.attention.self.key,0.0012794164940714836,0.15608
11,K,bert.encoder.layer.11.attention.self.key,0.001285304082557559,0.15658
11,K,bert.encoder.layer.11.attention.self.key,0.0012928686337545514,0.15708
11,K,bert.encoder.layer.11.attention.self.key,0.001298660645261407,0.15758
11,K,bert.encoder.layer.11.attention.self.key,0.0013064112281426787,0.15808
11,K,bert.encoder.layer.11.attention.self.key,0.0013129215221852064,0.15858
11,K,bert.encoder.layer.11.attention.self.key,0.001318569527938962,0.15908
11,K,bert.encoder.layer.11.attention.self.key,0.0013252224307507277,0.15958
11,K,bert.encoder.layer.11.attention.self.key,0.0013326420448720455,0.16008
11,K,bert.encoder.layer.11.attention.self.key,0.001339134993031621,0.16058
11,K,bert.encoder.layer.11.attention.self.key,0.0013460860354825854,0.16108
11,K,bert.encoder.layer.11.attention.self.key,0.001351723214611411,0.16158
11,K,bert.encoder.layer.11.attention.self.key,0.0013584424741566181,0.162085
11,K,bert.encoder.layer.11.attention.self.key,0.0013644243590533733,0.162585
11,K,bert.encoder.layer.11.attention.self.key,0.0013706324389204383,0.163085
11,K,bert.encoder.layer.11.attention.self.key,0.0013764238683506846,0.163585
11,K,bert.encoder.layer.11.attention.self.key,0.001382642425596714,0.164085
11,K,bert.encoder.layer.11.attention.self.key,0.0013891488779336214,0.164585
11,K,bert.encoder.layer.11.attention.self.key,0.0013959313509985805,0.165085
11,K,bert.encoder.layer.11.attention.self.key,0.0014033677289262414,0.165585
11,K,bert.encoder.layer.11.attention.self.key,0.001410369062796235,0.166085
11,K,bert.encoder.layer.11.attention.self.key,0.0014170788927003741,0.166585
11,K,bert.encoder.layer.11.attention.self.key,0.0014233002439141273,0.167085
11,K,bert.encoder.layer.11.attention.self.key,0.0014308048412203789,0.167585
11,K,bert.encoder.layer.11.attention.self.key,0.001436714781448245,0.168085
11,K,bert.encoder.layer.11.attention.self.key,0.001442675944417715,0.168585
11,K,bert.encoder.layer.11.attention.self.key,0.001449846662580967,0.169085
11,K,bert.encoder.layer.11.attention.self.key,0.0014558418188244104,0.169585
11,K,bert.encoder.layer.11.attention.self.key,0.0014632843667641282,0.170085
11,K,bert.encoder.layer.11.attention.self.key,0.0014696900034323335,0.170585
11,K,bert.encoder.layer.11.attention.self.key,0.0014756382443010807,0.171085
11,K,bert.encoder.layer.11.attention.self.key,0.0014825385296717286,0.171585
11,K,bert.encoder.layer.11.attention.self.key,0.001488153706304729,0.17209
11,K,bert.encoder.layer.11.attention.self.key,0.001495693577453494,0.17259
11,K,bert.encoder.layer.11.attention.self.key,0.0015023124869912863,0.17309
11,K,bert.encoder.layer.11.attention.self.key,0.0015093735419213772,0.17359
11,K,bert.encoder.layer.11.attention.self.key,0.0015170678962022066,0.17409
11,K,bert.encoder.layer.11.attention.self.key,0.0015237940242514014,0.17459
11,K,bert.encoder.layer.11.attention.self.key,0.0015297335339710116,0.17509
11,K,bert.encoder.layer.11.attention.self.key,0.001536863623186946,0.17559
11,K,bert.encoder.layer.11.attention.self.key,0.0015428393380716443,0.17609
11,K,bert.encoder.layer.11.attention.self.key,0.00155031424947083,0.17659
11,K,bert.encoder.layer.11.attention.self.key,0.0015569913666695356,0.17709
11,K,bert.encoder.layer.11.attention.self.key,0.0015646566171199083,0.17759
11,K,bert.encoder.layer.11.attention.self.key,0.001572093227878213,0.17809
11,K,bert.encoder.layer.11.attention.self.key,0.0015780575340613723,0.17859
11,K,bert.encoder.layer.11.attention.self.key,0.0015841794665902853,0.17909
11,K,bert.encoder.layer.11.attention.self.key,0.0015924142207950354,0.17959
11,K,bert.encoder.layer.11.attention.self.key,0.0015990743413567543,0.18009
11,K,bert.encoder.layer.11.attention.self.key,0.0016072462312877178,0.18059
11,K,bert.encoder.layer.11.attention.self.key,0.0016152929747477174,0.18109
11,K,bert.encoder.layer.11.attention.self.key,0.0016214672941714525,0.18159
11,K,bert.encoder.layer.11.attention.self.key,0.0016293199732899666,0.182095
11,K,bert.encoder.layer.11.attention.self.key,0.0016361894086003304,0.182595
