layer_idx,sublayer,layer_name,ratio,cdf
11,K,bert.encoder.layer.11.attention.self.key,0.0007337910938076675,0.07754
11,K,bert.encoder.layer.11.attention.self.key,0.0007400736794807017,0.07804
11,K,bert.encoder.layer.11.attention.self.key,0.0007476477767340839,0.07854
11,K,bert.encoder.layer.11.attention.self.key,0.0007526196422986686,0.07904
11,K,bert.encoder.layer.11.attention.self.key,0.0007588887820020318,0.07954
11,K,bert.encoder.layer.11.attention.self.key,0.0007645561126992106,0.08004
11,K,bert.encoder.layer.11.attention.self.key,0.0007703768205828965,0.08054
11,K,bert.encoder.layer.11.attention.self.key,0.0007772882236167789,0.081045
11,K,bert.encoder.layer.11.attention.self.key,0.000784203817602247,0.081545
11,K,bert.encoder.layer.11.attention.self.key,0.0007904514786787331,0.082045
11,K,bert.encoder.layer.11.attention.self.key,0.0007961862720549107,0.082545
11,K,bert.encoder.layer.11.attention.self.key,0.0008028763113543391,0.083045
11,K,bert.encoder.layer.11.attention.self.key,0.0008103179279714823,0.083545
11,K,bert.encoder.layer.11.attention.self.key,0.0008178372518159449,0.084045
11,K,bert.encoder.layer.11.attention.self.key,0.0008236889843828976,0.084545
11,K,bert.encoder.layer.11.attention.self.key,0.0008298797765746713,0.085045
11,K,bert.encoder.layer.11.attention.self.key,0.0008350847056135535,0.085545
11,K,bert.encoder.layer.11.attention.self.key,0.0008419997175224125,0.086045
11,K,bert.encoder.layer.11.attention.self.key,0.0008479991229251027,0.086545
11,K,bert.encoder.layer.11.attention.self.key,0.0008545057498849928,0.087045
11,K,bert.encoder.layer.11.attention.self.key,0.0008601008448749781,0.087545
11,K,bert.encoder.layer.11.attention.self.key,0.0008686613291501999,0.088045
11,K,bert.encoder.layer.11.attention.self.key,0.0008758172625675797,0.088545
11,K,bert.encoder.layer.11.attention.self.key,0.0008843006216920912,0.089045
11,K,bert.encoder.layer.11.attention.self.key,0.0008923225104808807,0.089545
11,K,bert.encoder.layer.11.attention.self.key,0.0008988179033622146,0.090045
11,K,bert.encoder.layer.11.attention.self.key,0.0009061379241757095,0.090545
11,K,bert.encoder.layer.11.attention.self.key,0.000912692688871175,0.09105
11,K,bert.encoder.layer.11.attention.self.key,0.0009188599651679397,0.09155
11,K,bert.encoder.layer.11.attention.self.key,0.0009248970309272408,0.09205
11,K,bert.encoder.layer.11.attention.self.key,0.0009320718236267567,0.09255
11,K,bert.encoder.layer.11.attention.self.key,0.0009398774709552526,0.09305
11,K,bert.encoder.layer.11.attention.self.key,0.0009464185568504035,0.09355
11,K,bert.encoder.layer.11.attention.self.key,0.0009522747131995857,0.09405
11,K,bert.encoder.layer.11.attention.self.key,0.0009590242989361286,0.09455
11,K,bert.encoder.layer.11.attention.self.key,0.0009670711006037891,0.09505
11,K,bert.encoder.layer.11.attention.self.key,0.0009738381486386061,0.09555
11,K,bert.encoder.layer.11.attention.self.key,0.0009811524068936706,0.09605
11,K,bert.encoder.layer.11.attention.self.key,0.0009878536220639944,0.09655
11,K,bert.encoder.layer.11.attention.self.key,0.0009950627572834492,0.09705
11,K,bert.encoder.layer.11.attention.self.key,0.0010021142661571503,0.09755
11,K,bert.encoder.layer.11.attention.self.key,0.0010093929013237357,0.09805
11,K,bert.encoder.layer.11.attention.self.key,0.00101557991001755,0.09855
11,K,bert.encoder.layer.11.attention.self.key,0.0010238736867904663,0.09905
11,K,bert.encoder.layer.11.attention.self.key,0.0010305856121703982,0.09955
11,K,bert.encoder.layer.11.attention.self.key,0.0010378252482041717,0.10005
11,K,bert.encoder.layer.11.attention.self.key,0.001046102144755423,0.10055
11,K,bert.encoder.layer.11.attention.self.key,0.0010524276876822114,0.101055
11,K,bert.encoder.layer.11.attention.self.key,0.00105901004280895,0.101555
11,K,bert.encoder.layer.11.attention.self.key,0.0010679186088964343,0.102055
11,K,bert.encoder.layer.11.attention.self.key,0.0010755849070847034,0.102555
11,K,bert.encoder.layer.11.attention.self.key,0.001081590075045824,0.103055
11,K,bert.encoder.layer.11.attention.self.key,0.0010884047951549292,0.103555
11,K,bert.encoder.layer.11.attention.self.key,0.0010954216122627258,0.104055
11,K,bert.encoder.layer.11.attention.self.key,0.001103365677408874,0.104555
11,K,bert.encoder.layer.11.attention.self.key,0.001109750708565116,0.105055
11,K,bert.encoder.layer.11.attention.self.key,0.0011177511187270284,0.105555
11,K,bert.encoder.layer.11.attention.self.key,0.0011258592130616307,0.106055
11,K,bert.encoder.layer.11.attention.self.key,0.0011323359794914722,0.106555
11,K,bert.encoder.layer.11.attention.self.key,0.00114053871948272,0.107055
11,K,bert.encoder.layer.11.attention.self.key,0.001148469396866858,0.107555
11,K,bert.encoder.layer.11.attention.self.key,0.001155466539785266,0.108055
11,K,bert.encoder.layer.11.attention.self.key,0.0011631289962679148,0.108555
11,K,bert.encoder.layer.11.attention.self.key,0.0011708667734637856,0.109055
11,K,bert.encoder.layer.11.attention.self.key,0.0011778549524024129,0.109555
11,K,bert.encoder.layer.11.attention.self.key,0.0011865095002576709,0.110055
11,K,bert.encoder.layer.11.attention.self.key,0.0011943383142352104,0.110555
11,K,bert.encoder.layer.11.attention.self.key,0.0012033876264467835,0.111055
11,K,bert.encoder.layer.11.attention.self.key,0.001211330178193748,0.11156
11,K,bert.encoder.layer.11.attention.self.key,0.0012213133741170168,0.11206
11,K,bert.encoder.layer.11.attention.self.key,0.0012293709442019463,0.11256
11,K,bert.encoder.layer.11.attention.self.key,0.0012373002246022224,0.11306
11,K,bert.encoder.layer.11.attention.self.key,0.0012450014473870397,0.11356
11,K,bert.encoder.layer.11.attention.self.key,0.0012532912660390139,0.11406
11,K,bert.encoder.layer.11.attention.self.key,0.0012603704817593098,0.11456
11,K,bert.encoder.layer.11.attention.self.key,0.0012677039485424757,0.11506
11,K,bert.encoder.layer.11.attention.self.key,0.001274729147553444,0.11556
11,K,bert.encoder.layer.11.attention.self.key,0.0012831860221922398,0.11606
11,K,bert.encoder.layer.11.attention.self.key,0.0012912878300994635,0.11656
11,K,bert.encoder.layer.11.attention.self.key,0.0012992144329473376,0.11706
11,K,bert.encoder.layer.11.attention.self.key,0.0013065207749605179,0.11756
11,K,bert.encoder.layer.11.attention.self.key,0.0013146104756742716,0.11806
11,K,bert.encoder.layer.11.attention.self.key,0.0013217444065958261,0.11856
11,K,bert.encoder.layer.11.attention.self.key,0.0013310577487573028,0.11906
11,K,bert.encoder.layer.11.attention.self.key,0.001339473994448781,0.11956
11,K,bert.encoder.layer.11.attention.self.key,0.0013466968666762114,0.12006
11,K,bert.encoder.layer.11.attention.self.key,0.0013537351042032242,0.12056
11,K,bert.encoder.layer.11.attention.self.key,0.0013602571561932564,0.12106
11,K,bert.encoder.layer.11.attention.self.key,0.0013676788657903671,0.121565
11,K,bert.encoder.layer.11.attention.self.key,0.001377474400214851,0.122065
11,K,bert.encoder.layer.11.attention.self.key,0.0013852310366928577,0.122565
11,K,bert.encoder.layer.11.attention.self.key,0.0013931038556620479,0.123065
11,K,bert.encoder.layer.11.attention.self.key,0.001400768873281777,0.123565
11,K,bert.encoder.layer.11.attention.self.key,0.0014096421655267477,0.124065
11,K,bert.encoder.layer.11.attention.self.key,0.0014168896013870835,0.124565
11,K,bert.encoder.layer.11.attention.self.key,0.0014258230803534389,0.125065
11,K,bert.encoder.layer.11.attention.self.key,0.0014336023014038801,0.125565
11,K,bert.encoder.layer.11.attention.self.key,0.0014416312333196402,0.126065
11,K,bert.encoder.layer.11.attention.self.key,0.001449118833988905,0.126565
11,K,bert.encoder.layer.11.attention.self.key,0.0014579935232177377,0.127065
11,K,bert.encoder.layer.11.attention.self.key,0.0014649173244833946,0.127565
11,K,bert.encoder.layer.11.attention.self.key,0.0014727588277310133,0.128065
11,K,bert.encoder.layer.11.attention.self.key,0.0014800232602283359,0.128565
11,K,bert.encoder.layer.11.attention.self.key,0.0014871867606416345,0.129065
11,K,bert.encoder.layer.11.attention.self.key,0.0014956321101635695,0.129565
11,K,bert.encoder.layer.11.attention.self.key,0.0015047083143144846,0.130065
11,K,bert.encoder.layer.11.attention.self.key,0.001511882059276104,0.130565
11,K,bert.encoder.layer.11.attention.self.key,0.0015203094808384776,0.131065
11,K,bert.encoder.layer.11.attention.self.key,0.001527841086499393,0.13157
11,K,bert.encoder.layer.11.attention.self.key,0.0015369894681498408,0.13207
11,K,bert.encoder.layer.11.attention.self.key,0.0015451208455488086,0.13257
11,K,bert.encoder.layer.11.attention.self.key,0.001553905662149191,0.13307
11,K,bert.encoder.layer.11.attention.self.key,0.0015630279667675495,0.13357
11,K,bert.encoder.layer.11.attention.self.key,0.001571721164509654,0.13407
11,K,bert.encoder.layer.11.attention.self.key,0.0015789385652169585,0.13457
11,K,bert.encoder.layer.11.attention.self.key,0.0015880799619480968,0.13507
11,K,bert.encoder.layer.11.attention.self.key,0.001596311922185123,0.13557
11,K,bert.encoder.layer.11.attention.self.key,0.001604332821443677,0.13607
11,K,bert.encoder.layer.11.attention.self.key,0.0016135098412632942,0.13657
11,K,bert.encoder.layer.11.attention.self.key,0.0016227717278525233,0.13707
11,K,bert.encoder.layer.11.attention.self.key,0.0016318715643137693,0.13757
11,K,bert.encoder.layer.11.attention.self.key,0.0016400977037847042,0.13807
11,K,bert.encoder.layer.11.attention.self.key,0.0016483180224895477,0.13857
11,K,bert.encoder.layer.11.attention.self.key,0.0016563980607315898,0.13907
11,K,bert.encoder.layer.11.attention.self.key,0.0016651726327836514,0.13957
11,K,bert.encoder.layer.11.attention.self.key,0.0016744660679250956,0.14007
11,K,bert.encoder.layer.11.attention.self.key,0.0016841208562254906,0.14057
11,K,bert.encoder.layer.11.attention.self.key,0.001693404046818614,0.14107
11,K,bert.encoder.layer.11.attention.self.key,0.0017020909581333399,0.141575
11,K,bert.encoder.layer.11.attention.self.key,0.0017108083702623844,0.142075
11,K,bert.encoder.layer.11.attention.self.key,0.0017201827140524983,0.142575
11,K,bert.encoder.layer.11.attention.self.key,0.001727242604829371,0.143075
11,K,bert.encoder.layer.11.attention.self.key,0.0017367942491546273,0.143575
11,K,bert.encoder.layer.11.attention.self.key,0.0017457547364756465,0.144075
11,K,bert.encoder.layer.11.attention.self.key,0.0017557477112859488,0.144575
11,K,bert.encoder.layer.11.attention.self.key,0.0017642051680013537,0.145075
11,K,bert.encoder.layer.11.attention.self.key,0.001774060307070613,0.145575
11,K,bert.encoder.layer.11.attention.self.key,0.0017820830689743161,0.146075
11,K,bert.encoder.layer.11.attention.self.key,0.0017904354026541114,0.146575
11,K,bert.encoder.layer.11.attention.self.key,0.0017993578221648932,0.147075
11,K,bert.encoder.layer.11.attention.self.key,0.0018089109798893332,0.147575
11,K,bert.encoder.layer.11.attention.self.key,0.00181817717384547,0.148075
11,K,bert.encoder.layer.11.attention.self.key,0.0018288643332198262,0.148575
11,K,bert.encoder.layer.11.attention.self.key,0.0018384389113634825,0.149075
11,K,bert.encoder.layer.11.attention.self.key,0.0018467054469510913,0.149575
11,K,bert.encoder.layer.11.attention.self.key,0.0018562731565907598,0.150075
11,K,bert.encoder.layer.11.attention.self.key,0.0018659186316654086,0.150575
11,K,bert.encoder.layer.11.attention.self.key,0.0018748696893453598,0.151075
11,K,bert.encoder.layer.11.attention.self.key,0.0018843287834897637,0.15158
11,K,bert.encoder.layer.11.attention.self.key,0.0018934797262772918,0.15208
11,K,bert.encoder.layer.11.attention.self.key,0.0019013348501175642,0.15258
11,K,bert.encoder.layer.11.attention.self.key,0.0019110062858089805,0.15308
11,K,bert.encoder.layer.11.attention.self.key,0.0019195906352251768,0.15358
11,K,bert.encoder.layer.11.attention.self.key,0.0019285889575257897,0.15408
11,K,bert.encoder.layer.11.attention.self.key,0.0019381538731977344,0.15458
11,K,bert.encoder.layer.11.attention.self.key,0.001948320074006915,0.15508
11,K,bert.encoder.layer.11.attention.self.key,0.001958137843757868,0.15558
11,K,bert.encoder.layer.11.attention.self.key,0.0019660252146422863,0.15608
11,K,bert.encoder.layer.11.attention.self.key,0.0019760942086577415,0.15658
11,K,bert.encoder.layer.11.attention.self.key,0.0019875476136803627,0.15708
11,K,bert.encoder.layer.11.attention.self.key,0.001997710205614567,0.15758
11,K,bert.encoder.layer.11.attention.self.key,0.002006948459893465,0.15808
11,K,bert.encoder.layer.11.attention.self.key,0.002017459599301219,0.15858
11,K,bert.encoder.layer.11.attention.self.key,0.0020282056648284197,0.15908
11,K,bert.encoder.layer.11.attention.self.key,0.002038476523011923,0.15958
11,K,bert.encoder.layer.11.attention.self.key,0.0020467378199100494,0.16008
11,K,bert.encoder.layer.11.attention.self.key,0.0020567981991916895,0.16058
11,K,bert.encoder.layer.11.attention.self.key,0.0020651710219681263,0.16108
11,K,bert.encoder.layer.11.attention.self.key,0.002073890995234251,0.16158
11,K,bert.encoder.layer.11.attention.self.key,0.002085174433887005,0.162085
11,K,bert.encoder.layer.11.attention.self.key,0.0020957926753908396,0.162585
11,K,bert.encoder.layer.11.attention.self.key,0.002108481479808688,0.163085
11,K,bert.encoder.layer.11.attention.self.key,0.0021169339306652546,0.163585
11,K,bert.encoder.layer.11.attention.self.key,0.0021264334209263325,0.164085
11,K,bert.encoder.layer.11.attention.self.key,0.002135048620402813,0.164585
11,K,bert.encoder.layer.11.attention.self.key,0.002144307130947709,0.165085
11,K,bert.encoder.layer.11.attention.self.key,0.002154917223379016,0.165585
11,K,bert.encoder.layer.11.attention.self.key,0.0021640174090862274,0.166085
11,K,bert.encoder.layer.11.attention.self.key,0.0021733215544372797,0.166585
11,K,bert.encoder.layer.11.attention.self.key,0.002182439900934696,0.167085
11,K,bert.encoder.layer.11.attention.self.key,0.002192751271650195,0.167585
11,K,bert.encoder.layer.11.attention.self.key,0.00220322678796947,0.168085
11,K,bert.encoder.layer.11.attention.self.key,0.002213099505752325,0.168585
11,K,bert.encoder.layer.11.attention.self.key,0.0022221910767257214,0.169085
11,K,bert.encoder.layer.11.attention.self.key,0.0022318356204777956,0.169585
11,K,bert.encoder.layer.11.attention.self.key,0.002240873174741864,0.170085
11,K,bert.encoder.layer.11.attention.self.key,0.0022495724260807037,0.170585
11,K,bert.encoder.layer.11.attention.self.key,0.0022575960028916597,0.171085
11,K,bert.encoder.layer.11.attention.self.key,0.0022663110867142677,0.171585
11,K,bert.encoder.layer.11.attention.self.key,0.0022778697311878204,0.17209
11,K,bert.encoder.layer.11.attention.self.key,0.0022882556077092886,0.17259
11,K,bert.encoder.layer.11.attention.self.key,0.0022984175011515617,0.17309
11,K,bert.encoder.layer.11.attention.self.key,0.002307244809344411,0.17359
11,K,bert.encoder.layer.11.attention.self.key,0.0023158693220466375,0.17409
11,K,bert.encoder.layer.11.attention.self.key,0.0023267525248229504,0.17459
11,K,bert.encoder.layer.11.attention.self.key,0.002338262042030692,0.17509
11,K,bert.encoder.layer.11.attention.self.key,0.0023480320814996958,0.17559
11,K,bert.encoder.layer.11.attention.self.key,0.002358887577429414,0.17609
11,K,bert.encoder.layer.11.attention.self.key,0.002368455519899726,0.17659
11,K,bert.encoder.layer.11.attention.self.key,0.0023766555823385715,0.17709
11,K,bert.encoder.layer.11.attention.self.key,0.002385385101661086,0.17759
11,K,bert.encoder.layer.11.attention.self.key,0.0023965048603713512,0.17809
11,K,bert.encoder.layer.11.attention.self.key,0.002407786436378956,0.17859
11,K,bert.encoder.layer.11.attention.self.key,0.0024186635855585337,0.17909
11,K,bert.encoder.layer.11.attention.self.key,0.0024278154596686363,0.17959
11,K,bert.encoder.layer.11.attention.self.key,0.0024384562857449055,0.18009
11,K,bert.encoder.layer.11.attention.self.key,0.0024486458860337734,0.18059
11,K,bert.encoder.layer.11.attention.self.key,0.002460252493619919,0.18109
11,K,bert.encoder.layer.11.attention.self.key,0.002470338251441717,0.18159
11,K,bert.encoder.layer.11.attention.self.key,0.002482085255905986,0.182095
11,K,bert.encoder.layer.11.attention.self.key,0.002493461826816201,0.182595
11,K,bert.encoder.layer.11.attention.self.key,0.0025035624857991934,0.183095
