step,epoch,loss,analog_lr,classifier_lr,ln_lr,f1,em,f1_c_only,em_c_only,wall_time_s
680,1,1.500341,1.561996e-02,2.928742e-03,2.928742e-03,,,,,1287.2
700,1,1.543062,1.558525e-02,2.922234e-03,2.922234e-03,,,,,1325.1
720,1,1.931875,1.555054e-02,2.915727e-03,2.915727e-03,,,,,1362.9
740,1,1.518898,1.551584e-02,2.909219e-03,2.909219e-03,,,,,1400.6
760,1,1.788852,1.548113e-02,2.902711e-03,2.902711e-03,,,,,1438.3
780,1,1.630978,1.544642e-02,2.896204e-03,2.896204e-03,,,,,1476.0
800,1,1.891838,1.541171e-02,2.889696e-03,2.889696e-03,,,,,1513.8
820,1,1.768672,1.537701e-02,2.883189e-03,2.883189e-03,,,,,1551.5
840,1,1.201458,1.534230e-02,2.876681e-03,2.876681e-03,,,,,1589.2
860,1,1.299138,1.530759e-02,2.870174e-03,2.870174e-03,,,,,1626.9
880,1,1.529353,1.527289e-02,2.863666e-03,2.863666e-03,,,,,1664.7
900,1,1.479758,1.523818e-02,2.857158e-03,2.857158e-03,,,,,1702.3
920,1,1.902782,1.520347e-02,2.850651e-03,2.850651e-03,,,,,1740.2
940,1,1.868413,1.516876e-02,2.844143e-03,2.844143e-03,,,,,1777.8
960,1,1.703949,1.513406e-02,2.837636e-03,2.837636e-03,,,,,1815.4
980,1,1.194704,1.509935e-02,2.831128e-03,2.831128e-03,,,,,1852.9
1000,1,1.475755,1.506464e-02,2.824620e-03,2.824620e-03,,,,,1890.5
1020,1,1.511241,1.502993e-02,2.818113e-03,2.818113e-03,,,,,1928.0
1040,1,0.858109,1.499523e-02,2.811605e-03,2.811605e-03,,,,,1965.6
1060,1,1.497003,1.496052e-02,2.805098e-03,2.805098e-03,,,,,2003.2
1080,1,1.435863,1.492581e-02,2.798590e-03,2.798590e-03,,,,,2041.1
1100,1,1.407007,1.489111e-02,2.792082e-03,2.792082e-03,,,,,2079.0
1120,1,1.182123,1.485640e-02,2.785575e-03,2.785575e-03,,,,,2116.9
1140,1,1.097036,1.482169e-02,2.779067e-03,2.779067e-03,,,,,2154.8
1160,1,1.320178,1.478698e-02,2.772560e-03,2.772560e-03,,,,,2192.9
1180,1,1.630248,1.475228e-02,2.766052e-03,2.766052e-03,,,,,2230.7
1200,1,1.439831,1.471757e-02,2.759544e-03,2.759544e-03,,,,,2268.6
1220,1,1.440689,1.468286e-02,2.753037e-03,2.753037e-03,,,,,2306.4
1240,1,2.029263,1.464816e-02,2.746529e-03,2.746529e-03,,,,,2344.3
1260,1,1.634834,1.461345e-02,2.740022e-03,2.740022e-03,,,,,2382.1
1280,1,0.982913,1.457874e-02,2.733514e-03,2.733514e-03,,,,,2420.0
1300,1,1.659679,1.454403e-02,2.727007e-03,2.727007e-03,,,,,2457.9
1320,1,0.683463,1.450933e-02,2.720499e-03,2.720499e-03,,,,,2495.6
1340,1,0.856401,1.447462e-02,2.713991e-03,2.713991e-03,,,,,2533.1
1360,1,1.104749,1.443991e-02,2.707484e-03,2.707484e-03,,,,,2570.7
1380,1,1.101328,1.440521e-02,2.700976e-03,2.700976e-03,,,,,2608.3
1400,1,1.579170,1.437050e-02,2.694469e-03,2.694469e-03,,,,,2645.8
1420,1,0.985659,1.433579e-02,2.687961e-03,2.687961e-03,,,,,2683.4
1440,1,1.796002,1.430108e-02,2.681453e-03,2.681453e-03,,,,,2720.8
1460,1,0.913877,1.426638e-02,2.674946e-03,2.674946e-03,,,,,2758.3
1480,1,1.738801,1.423167e-02,2.668438e-03,2.668438e-03,,,,,2795.8
1500,1,1.656328,1.419696e-02,2.661931e-03,2.661931e-03,,,,,2833.3
1520,1,1.831426,1.416226e-02,2.655423e-03,2.655423e-03,,,,,2870.7
1540,1,1.420115,1.412755e-02,2.648915e-03,2.648915e-03,,,,,2908.1
1560,1,1.783642,1.409284e-02,2.642408e-03,2.642408e-03,,,,,2945.6
1580,1,2.293115,1.405813e-02,2.635900e-03,2.635900e-03,,,,,2983.1
1600,1,1.868470,1.402343e-02,2.629393e-03,2.629393e-03,,,,,3020.7
1620,1,0.955700,1.398872e-02,2.622885e-03,2.622885e-03,,,,,3058.5
1640,1,1.555138,1.395401e-02,2.616377e-03,2.616377e-03,,,,,3096.2
1660,1,1.176054,1.391931e-02,2.609870e-03,2.609870e-03,,,,,3133.8
1680,1,1.705265,1.388460e-02,2.603362e-03,2.603362e-03,,,,,3171.4
1700,1,1.240534,1.384989e-02,2.596855e-03,2.596855e-03,,,,,3209.0
1720,1,2.485533,1.381518e-02,2.590347e-03,2.590347e-03,,,,,3246.6
1740,1,1.696399,1.378048e-02,2.583839e-03,2.583839e-03,,,,,3284.2
1760,1,1.458047,1.374577e-02,2.577332e-03,2.577332e-03,,,,,3321.8
1780,1,0.776001,1.371106e-02,2.570824e-03,2.570824e-03,,,,,3359.3
1800,1,0.886606,1.367636e-02,2.564317e-03,2.564317e-03,,,,,3396.8
1820,1,1.491184,1.364165e-02,2.557809e-03,2.557809e-03,,,,,3434.3
1840,1,1.372052,1.360694e-02,2.551302e-03,2.551302e-03,,,,,3472.0
1844,1,1.828143,1.360000e-02,2.550000e-03,2.550000e-03,81.69,72.18,28.37,18.86,3879.2
1860,2,1.312379,1.357223e-02,2.544794e-03,2.544794e-03,,,,,3909.5
1880,2,1.329457,1.353753e-02,2.538286e-03,2.538286e-03,,,,,3947.4
1900,2,0.745895,1.350282e-02,2.531779e-03,2.531779e-03,,,,,3985.0
1920,2,0.891671,1.346811e-02,2.525271e-03,2.525271e-03,,,,,4023.1
1940,2,1.802477,1.343341e-02,2.518764e-03,2.518764e-03,,,,,4060.8
1960,2,1.606274,1.339870e-02,2.512256e-03,2.512256e-03,,,,,4098.7
1980,2,1.724365,1.336399e-02,2.505748e-03,2.505748e-03,,,,,4136.4
2000,2,0.874477,1.332928e-02,2.499241e-03,2.499241e-03,,,,,4174.1
2020,2,1.656796,1.329458e-02,2.492733e-03,2.492733e-03,,,,,4211.8
2040,2,0.674084,1.325987e-02,2.486226e-03,2.486226e-03,,,,,4249.5
2060,2,0.585244,1.322516e-02,2.479718e-03,2.479718e-03,,,,,4287.2
2080,2,1.317411,1.319046e-02,2.473210e-03,2.473210e-03,,,,,4324.9
2100,2,1.787461,1.315575e-02,2.466703e-03,2.466703e-03,,,,,4362.7
2120,2,1.181966,1.312104e-02,2.460195e-03,2.460195e-03,,,,,4400.4
2140,2,1.411604,1.308633e-02,2.453688e-03,2.453688e-03,,,,,4438.0
2160,2,2.338807,1.305163e-02,2.447180e-03,2.447180e-03,,,,,4475.6
2180,2,1.275706,1.301692e-02,2.440672e-03,2.440672e-03,,,,,4513.2
2200,2,1.178948,1.298221e-02,2.434165e-03,2.434165e-03,,,,,4550.8
2220,2,0.877156,1.294751e-02,2.427657e-03,2.427657e-03,,,,,4588.4
2240,2,2.491572,1.291280e-02,2.421150e-03,2.421150e-03,,,,,4626.0
2260,2,1.551965,1.287809e-02,2.414642e-03,2.414642e-03,,,,,4663.5
2280,2,1.021952,1.284338e-02,2.408134e-03,2.408134e-03,,,,,4701.0
2300,2,1.498708,1.280868e-02,2.401627e-03,2.401627e-03,,,,,4738.6
2320,2,1.461119,1.277397e-02,2.395119e-03,2.395119e-03,,,,,4776.1
2340,2,1.880980,1.273926e-02,2.388612e-03,2.388612e-03,,,,,4813.7
2360,2,1.273728,1.270456e-02,2.382104e-03,2.382104e-03,,,,,4851.3
2380,2,1.572732,1.266985e-02,2.375597e-03,2.375597e-03,,,,,4889.0
2400,2,1.682322,1.263514e-02,2.369089e-03,2.369089e-03,,,,,4926.8
2420,2,0.952528,1.260043e-02,2.362581e-03,2.362581e-03,,,,,4964.5
2440,2,1.074891,1.256573e-02,2.356074e-03,2.356074e-03,,,,,5002.2
2460,2,1.001177,1.253102e-02,2.349566e-03,2.349566e-03,,,,,5040.0
2480,2,1.196717,1.249631e-02,2.343059e-03,2.343059e-03,,,,,5077.7
2500,2,1.207539,1.246161e-02,2.336551e-03,2.336551e-03,,,,,5115.3
2520,2,0.953871,1.242690e-02,2.330043e-03,2.330043e-03,,,,,5152.9
2540,2,1.145419,1.239219e-02,2.323536e-03,2.323536e-03,,,,,5190.9
2560,2,0.368358,1.235748e-02,2.317028e-03,2.317028e-03,,,,,5228.4
2580,2,1.845828,1.232278e-02,2.310521e-03,2.310521e-03,,,,,5266.0
2600,2,2.496497,1.228807e-02,2.304013e-03,2.304013e-03,,,,,5303.7
2620,2,0.860432,1.225336e-02,2.297505e-03,2.297505e-03,,,,,5341.2
2640,2,1.282586,1.221866e-02,2.290998e-03,2.290998e-03,,,,,5378.7
2660,2,0.843799,1.218395e-02,2.284490e-03,2.284490e-03,,,,,5416.3
2680,2,1.136160,1.214924e-02,2.277983e-03,2.277983e-03,,,,,5453.8
2700,2,1.138761,1.211453e-02,2.271475e-03,2.271475e-03,,,,,5491.4
2720,2,1.430538,1.207983e-02,2.264967e-03,2.264967e-03,,,,,5528.8
2740,2,1.611307,1.204512e-02,2.258460e-03,2.258460e-03,,,,,5566.2
2760,2,1.217019,1.201041e-02,2.251952e-03,2.251952e-03,,,,,5603.9
2780,2,1.331527,1.197570e-02,2.245445e-03,2.245445e-03,,,,,5641.6
2800,2,1.267211,1.194100e-02,2.238937e-03,2.238937e-03,,,,,5679.1
2820,2,1.353078,1.190629e-02,2.232430e-03,2.232430e-03,,,,,5716.8
2840,2,1.224069,1.187158e-02,2.225922e-03,2.225922e-03,,,,,5754.6
2860,2,1.672669,1.183688e-02,2.219414e-03,2.219414e-03,,,,,5792.5
2880,2,2.147490,1.180217e-02,2.212907e-03,2.212907e-03,,,,,5830.4
2900,2,1.386746,1.176746e-02,2.206399e-03,2.206399e-03,,,,,5868.2
2920,2,1.328146,1.173275e-02,2.199892e-03,2.199892e-03,,,,,5905.8
2940,2,1.647528,1.169805e-02,2.193384e-03,2.193384e-03,,,,,5943.6
2960,2,0.483707,1.166334e-02,2.186876e-03,2.186876e-03,,,,,5981.2
2980,2,0.767665,1.162863e-02,2.180369e-03,2.180369e-03,,,,,6018.8
3000,2,1.004635,1.159393e-02,2.173861e-03,2.173861e-03,,,,,6057.0
3020,2,1.548899,1.155922e-02,2.167354e-03,2.167354e-03,,,,,6094.9
3040,2,1.167135,1.152451e-02,2.160846e-03,2.160846e-03,,,,,6132.7
3060,2,1.767474,1.148980e-02,2.154338e-03,2.154338e-03,,,,,6170.2
3080,2,0.918272,1.145510e-02,2.147831e-03,2.147831e-03,,,,,6207.8
3100,2,1.156834,1.142039e-02,2.141323e-03,2.141323e-03,,,,,6245.3
3120,2,1.457148,1.138568e-02,2.134816e-03,2.134816e-03,,,,,6282.9
3140,2,1.405731,1.135098e-02,2.128308e-03,2.128308e-03,,,,,6320.5
3160,2,1.131303,1.131627e-02,2.121800e-03,2.121800e-03,,,,,6358.0
3180,2,0.841144,1.128156e-02,2.115293e-03,2.115293e-03,,,,,6395.6
3200,2,1.156514,1.124685e-02,2.108785e-03,2.108785e-03,,,,,6433.3
3220,2,0.980575,1.121215e-02,2.102278e-03,2.102278e-03,,,,,6471.1
3240,2,2.026554,1.117744e-02,2.095770e-03,2.095770e-03,,,,,6508.7
3260,2,1.426836,1.114273e-02,2.089262e-03,2.089262e-03,,,,,6546.4
3280,2,1.167681,1.110803e-02,2.082755e-03,2.082755e-03,,,,,6584.0
3300,2,1.015511,1.107332e-02,2.076247e-03,2.076247e-03,,,,,6621.5
3320,2,1.614103,1.103861e-02,2.069740e-03,2.069740e-03,,,,,6659.1
3340,2,0.637991,1.100390e-02,2.063232e-03,2.063232e-03,,,,,6696.6
3360,2,0.637633,1.096920e-02,2.056725e-03,2.056725e-03,,,,,6734.0
3380,2,0.847089,1.093449e-02,2.050217e-03,2.050217e-03,,,,,6771.4
3400,2,1.169248,1.089978e-02,2.043709e-03,2.043709e-03,,,,,6809.0
3420,2,1.589862,1.086508e-02,2.037202e-03,2.037202e-03,,,,,6846.3
3440,2,0.861384,1.083037e-02,2.030694e-03,2.030694e-03,,,,,6883.9
3460,2,0.550993,1.079566e-02,2.024187e-03,2.024187e-03,,,,,6921.9
3480,2,1.783677,1.076095e-02,2.017679e-03,2.017679e-03,,,,,6959.5
3500,2,1.057166,1.072625e-02,2.011171e-03,2.011171e-03,,,,,6997.2
3520,2,1.817346,1.069154e-02,2.004664e-03,2.004664e-03,,,,,7034.8
3540,2,0.900227,1.065683e-02,1.998156e-03,1.998156e-03,,,,,7072.5
3560,2,1.095595,1.062213e-02,1.991649e-03,1.991649e-03,,,,,7110.0
3580,2,1.029499,1.058742e-02,1.985141e-03,1.985141e-03,,,,,7147.4
3600,2,1.629466,1.055271e-02,1.978633e-03,1.978633e-03,,,,,7184.9
3620,2,1.066263,1.051800e-02,1.972126e-03,1.972126e-03,,,,,7222.4
3640,2,0.624789,1.048330e-02,1.965618e-03,1.965618e-03,,,,,7260.1
3660,2,1.027413,1.044859e-02,1.959111e-03,1.959111e-03,,,,,7297.5
3680,2,0.978145,1.041388e-02,1.952603e-03,1.952603e-03,,,,,7335.1
3688,2,1.230688,1.040000e-02,1.950000e-03,1.950000e-03,84.46,75.70,29.97,19.87,7734.5
3700,3,0.959354,1.037918e-02,1.946095e-03,1.946095e-03,,,,,7757.2
3720,3,0.740344,1.034447e-02,1.939588e-03,1.939588e-03,,,,,7794.6
3740,3,1.588359,1.030976e-02,1.933080e-03,1.933080e-03,,,,,7832.3
3760,3,1.621340,1.027505e-02,1.926573e-03,1.926573e-03,,,,,7870.5
3780,3,1.405651,1.024035e-02,1.920065e-03,1.920065e-03,,,,,7908.1
3800,3,0.851654,1.020564e-02,1.913557e-03,1.913557e-03,,,,,7945.6
3820,3,0.544398,1.017093e-02,1.907050e-03,1.907050e-03,,,,,7983.2
3840,3,0.695142,1.013623e-02,1.900542e-03,1.900542e-03,,,,,8020.8
3860,3,1.095541,1.010152e-02,1.894035e-03,1.894035e-03,,,,,8058.4
3880,3,0.777071,1.006681e-02,1.887527e-03,1.887527e-03,,,,,8095.9
3900,3,0.714892,1.003210e-02,1.881020e-03,1.881020e-03,,,,,8133.3
3920,3,1.269294,9.997397e-03,1.874512e-03,1.874512e-03,,,,,8171.3
3940,3,0.802898,9.962690e-03,1.868004e-03,1.868004e-03,,,,,8209.0
3960,3,0.956556,9.927983e-03,1.861497e-03,1.861497e-03,,,,,8246.5
3980,3,0.754780,9.893275e-03,1.854989e-03,1.854989e-03,,,,,8284.1
4000,3,0.538701,9.858568e-03,1.848482e-03,1.848482e-03,,,,,8321.8
4020,3,0.819886,9.823861e-03,1.841974e-03,1.841974e-03,,,,,8359.4
4040,3,1.186128,9.789154e-03,1.835466e-03,1.835466e-03,,,,,8397.0
4060,3,0.903220,9.754447e-03,1.828959e-03,1.828959e-03,,,,,8434.6
4080,3,1.270047,9.719740e-03,1.822451e-03,1.822451e-03,,,,,8472.2
4100,3,1.069522,9.685033e-03,1.815944e-03,1.815944e-03,,,,,8509.8
4120,3,0.784710,9.650325e-03,1.809436e-03,1.809436e-03,,,,,8547.4
4140,3,1.036334,9.615618e-03,1.802928e-03,1.802928e-03,,,,,8584.9
4160,3,1.033464,9.580911e-03,1.796421e-03,1.796421e-03,,,,,8622.7
4180,3,1.213007,9.546204e-03,1.789913e-03,1.789913e-03,,,,,8660.3
4200,3,1.583802,9.511497e-03,1.783406e-03,1.783406e-03,,,,,8697.8
4220,3,0.665342,9.476790e-03,1.776898e-03,1.776898e-03,,,,,8735.5
4240,3,1.255445,9.442082e-03,1.770390e-03,1.770390e-03,,,,,8773.4
4260,3,1.069216,9.407375e-03,1.763883e-03,1.763883e-03,,,,,8811.2
4280,3,0.919068,9.372668e-03,1.757375e-03,1.757375e-03,,,,,8848.9
4300,3,1.874925,9.337961e-03,1.750868e-03,1.750868e-03,,,,,8886.6
4320,3,1.172158,9.303254e-03,1.744360e-03,1.744360e-03,,,,,8924.3
4340,3,0.986378,9.268547e-03,1.737852e-03,1.737852e-03,,,,,8961.8
4360,3,1.211669,9.233839e-03,1.731345e-03,1.731345e-03,,,,,8999.6
4380,3,1.024375,9.199132e-03,1.724837e-03,1.724837e-03,,,,,9037.3
4400,3,1.223857,9.164425e-03,1.718330e-03,1.718330e-03,,,,,9074.6
4420,3,1.328146,9.129718e-03,1.711822e-03,1.711822e-03,,,,,9112.0
4440,3,0.847843,9.095011e-03,1.705315e-03,1.705315e-03,,,,,9149.4
4460,3,1.453477,9.060304e-03,1.698807e-03,1.698807e-03,,,,,9187.0
4480,3,1.008689,9.025597e-03,1.692299e-03,1.692299e-03,,,,,9224.5
4500,3,1.926891,8.990889e-03,1.685792e-03,1.685792e-03,,,,,9262.1
4520,3,0.869685,8.956182e-03,1.679284e-03,1.679284e-03,,,,,9299.6
4540,3,1.234317,8.921475e-03,1.672777e-03,1.672777e-03,,,,,9337.1
4560,3,1.506745,8.886768e-03,1.666269e-03,1.666269e-03,,,,,9374.6
4580,3,1.936214,8.852061e-03,1.659761e-03,1.659761e-03,,,,,9412.2
4600,3,1.101450,8.817354e-03,1.653254e-03,1.653254e-03,,,,,9449.6
4620,3,1.140993,8.782646e-03,1.646746e-03,1.646746e-03,,,,,9487.4
4640,3,0.723183,8.747939e-03,1.640239e-03,1.640239e-03,,,,,9524.9
4660,3,0.676381,8.713232e-03,1.633731e-03,1.633731e-03,,,,,9562.4
4680,3,0.784194,8.678525e-03,1.627223e-03,1.627223e-03,,,,,9599.9
4700,3,0.950937,8.643818e-03,1.620716e-03,1.620716e-03,,,,,9637.2
4720,3,0.673206,8.609111e-03,1.614208e-03,1.614208e-03,,,,,9674.5
4740,3,0.688926,8.574403e-03,1.607701e-03,1.607701e-03,,,,,9711.8
4760,3,0.536004,8.539696e-03,1.601193e-03,1.601193e-03,,,,,9749.0
4780,3,1.362751,8.504989e-03,1.594685e-03,1.594685e-03,,,,,9786.2
4800,3,0.583115,8.470282e-03,1.588178e-03,1.588178e-03,,,,,9823.5
4820,3,1.022443,8.435575e-03,1.581670e-03,1.581670e-03,,,,,9860.7
4840,3,0.898933,8.400868e-03,1.575163e-03,1.575163e-03,,,,,9898.2
4860,3,0.826562,8.366161e-03,1.568655e-03,1.568655e-03,,,,,9936.1
4880,3,1.441692,8.331453e-03,1.562148e-03,1.562148e-03,,,,,9973.5
4900,3,1.536537,8.296746e-03,1.555640e-03,1.555640e-03,,,,,10010.8
4920,3,0.998850,8.262039e-03,1.549132e-03,1.549132e-03,,,,,10048.1
4940,3,0.863282,8.227332e-03,1.542625e-03,1.542625e-03,,,,,10085.4
4960,3,0.667243,8.192625e-03,1.536117e-03,1.536117e-03,,,,,10122.7
4980,3,0.991468,8.157918e-03,1.529610e-03,1.529610e-03,,,,,10160.1
5000,3,0.989958,8.123210e-03,1.523102e-03,1.523102e-03,,,,,10197.4
5020,3,1.359178,8.088503e-03,1.516594e-03,1.516594e-03,,,,,10234.8
5040,3,1.214848,8.053796e-03,1.510087e-03,1.510087e-03,,,,,10272.0
5060,3,0.666380,8.019089e-03,1.503579e-03,1.503579e-03,,,,,10309.4
5080,3,0.539070,7.984382e-03,1.497072e-03,1.497072e-03,,,,,10346.8
5100,3,1.064387,7.949675e-03,1.490564e-03,1.490564e-03,,,,,10384.1
5120,3,1.424948,7.914967e-03,1.484056e-03,1.484056e-03,,,,,10421.5
5140,3,1.528377,7.880260e-03,1.477549e-03,1.477549e-03,,,,,10458.8
5160,3,1.225986,7.845553e-03,1.471041e-03,1.471041e-03,,,,,10496.2
5180,3,1.413696,7.810846e-03,1.464534e-03,1.464534e-03,,,,,10533.6
5200,3,1.652702,7.776139e-03,1.458026e-03,1.458026e-03,,,,,10571.0
5220,3,0.985086,7.741432e-03,1.451518e-03,1.451518e-03,,,,,10608.3
5240,3,0.800208,7.706725e-03,1.445011e-03,1.445011e-03,,,,,10645.5
5260,3,1.285943,7.672017e-03,1.438503e-03,1.438503e-03,,,,,10683.0
5280,3,1.355266,7.637310e-03,1.431996e-03,1.431996e-03,,,,,10720.2
5300,3,1.002514,7.602603e-03,1.425488e-03,1.425488e-03,,,,,10757.4
5320,3,1.119787,7.567896e-03,1.418980e-03,1.418980e-03,,,,,10794.8
5340,3,1.680133,7.533189e-03,1.412473e-03,1.412473e-03,,,,,10832.2
5360,3,1.315952,7.498482e-03,1.405965e-03,1.405965e-03,,,,,10869.4
5380,3,0.700425,7.463774e-03,1.399458e-03,1.399458e-03,,,,,10906.6
5400,3,1.043292,7.429067e-03,1.392950e-03,1.392950e-03,,,,,10944.0
5420,3,1.253503,7.394360e-03,1.386443e-03,1.386443e-03,,,,,10981.5
5440,3,1.166243,7.359653e-03,1.379935e-03,1.379935e-03,,,,,11019.1
5460,3,1.653665,7.324946e-03,1.373427e-03,1.373427e-03,,,,,11056.6
5480,3,1.255607,7.290239e-03,1.366920e-03,1.366920e-03,,,,,11093.9
5500,3,1.408639,7.255531e-03,1.360412e-03,1.360412e-03,,,,,11131.1
5520,3,1.030731,7.220824e-03,1.353905e-03,1.353905e-03,,,,,11168.3
5532,3,1.062391,7.200000e-03,1.350000e-03,1.350000e-03,85.34,76.80,31.22,21.08,11573.3
5540,4,0.938782,7.186117e-03,1.347397e-03,1.347397e-03,,,,,11588.4
5560,4,0.735374,7.151410e-03,1.340889e-03,1.340889e-03,,,,,11626.0
5580,4,1.038500,7.116703e-03,1.334382e-03,1.334382e-03,,,,,11663.5
5600,4,1.177210,7.081996e-03,1.327874e-03,1.327874e-03,,,,,11701.7
5620,4,0.947816,7.047289e-03,1.321367e-03,1.321367e-03,,,,,11739.2
5640,4,1.349849,7.012581e-03,1.314859e-03,1.314859e-03,,,,,11776.8
5660,4,1.247688,6.977874e-03,1.308351e-03,1.308351e-03,,,,,11814.4
5680,4,1.021688,6.943167e-03,1.301844e-03,1.301844e-03,,,,,11852.0
5700,4,0.595185,6.908460e-03,1.295336e-03,1.295336e-03,,,,,11889.5
5720,4,0.717499,6.873753e-03,1.288829e-03,1.288829e-03,,,,,11927.2
5740,4,0.634365,6.839046e-03,1.282321e-03,1.282321e-03,,,,,11964.7
5760,4,0.990521,6.804338e-03,1.275813e-03,1.275813e-03,,,,,12002.5
5780,4,1.249613,6.769631e-03,1.269306e-03,1.269306e-03,,,,,12039.9
5800,4,0.955149,6.734924e-03,1.262798e-03,1.262798e-03,,,,,12077.2
5820,4,1.416764,6.700217e-03,1.256291e-03,1.256291e-03,,,,,12114.6
5840,4,0.773469,6.665510e-03,1.249783e-03,1.249783e-03,,,,,12152.0
5860,4,0.830508,6.630803e-03,1.243275e-03,1.243275e-03,,,,,12189.4
5880,4,0.876856,6.596095e-03,1.236768e-03,1.236768e-03,,,,,12226.7
5900,4,0.733565,6.561388e-03,1.230260e-03,1.230260e-03,,,,,12264.2
5920,4,0.761996,6.526681e-03,1.223753e-03,1.223753e-03,,,,,12301.6
5940,4,1.245780,6.491974e-03,1.217245e-03,1.217245e-03,,,,,12338.9
5960,4,0.913688,6.457267e-03,1.210738e-03,1.210738e-03,,,,,12376.3
5980,4,1.314661,6.422560e-03,1.204230e-03,1.204230e-03,,,,,12414.1
6000,4,1.141945,6.387852e-03,1.197722e-03,1.197722e-03,,,,,12451.4
6020,4,0.883232,6.353145e-03,1.191215e-03,1.191215e-03,,,,,12488.9
6040,4,0.754301,6.318438e-03,1.184707e-03,1.184707e-03,,,,,12526.5
6060,4,0.991797,6.283731e-03,1.178200e-03,1.178200e-03,,,,,12563.7
6080,4,1.761030,6.249024e-03,1.171692e-03,1.171692e-03,,,,,12601.0
6100,4,0.856208,6.214317e-03,1.165184e-03,1.165184e-03,,,,,12638.2
6120,4,1.022841,6.179610e-03,1.158677e-03,1.158677e-03,,,,,12675.4
6140,4,1.179741,6.144902e-03,1.152169e-03,1.152169e-03,,,,,12712.7
6160,4,2.411560,6.110195e-03,1.145662e-03,1.145662e-03,,,,,12750.1
6180,4,1.076356,6.075488e-03,1.139154e-03,1.139154e-03,,,,,12787.5
6200,4,0.741869,6.040781e-03,1.132646e-03,1.132646e-03,,,,,12824.9
6220,4,0.989968,6.006074e-03,1.126139e-03,1.126139e-03,,,,,12862.7
6240,4,1.002085,5.971367e-03,1.119631e-03,1.119631e-03,,,,,12900.0
6260,4,0.789441,5.936659e-03,1.113124e-03,1.113124e-03,,,,,12937.3
6280,4,0.718800,5.901952e-03,1.106616e-03,1.106616e-03,,,,,12974.5
6300,4,0.589954,5.867245e-03,1.100108e-03,1.100108e-03,,,,,13011.7
6320,4,0.785728,5.832538e-03,1.093601e-03,1.093601e-03,,,,,13049.0
6340,4,0.779635,5.797831e-03,1.087093e-03,1.087093e-03,,,,,13086.2
6360,4,0.945327,5.763124e-03,1.080586e-03,1.080586e-03,,,,,13123.5
6380,4,1.186975,5.728416e-03,1.074078e-03,1.074078e-03,,,,,13160.9
6400,4,1.028963,5.693709e-03,1.067570e-03,1.067570e-03,,,,,13198.2
6420,4,1.000337,5.659002e-03,1.061063e-03,1.061063e-03,,,,,13235.5
