layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,is_transfer_scheduled,cols_updated_count,cols_updated_ratio,rows_updated_count,rows_updated_ratio,buffer_pre_nonzero_ratio,buffer_pre_absmean,buffer_post_nonzero_ratio,buffer_post_absmean,buffer_cleared_ratio,buffer_pre_above_gran_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
2,Q,0.9982421875,0.0013671875,6.180597956699785e-05,0.013472106866538524,0.024915081821382044,0.0,0.0,0.0,0.0,0.002186712330149021,1.0,0.02175596058368683,0.016997409192845224,1.0029296875,1.1,0.0,0.9970703125,0.0029296875,0.0,0.096875,0.031640625,0.0886246592286625,0.9982421875,0.0,0.0004213561129290611,0.46439235284924507,23.261219269782305,0.0,0.0,1.0,0.0,0.0,0.5,0.003515625,0.0,0.00465223483700552,0.0,1.0,0.7,0.0009114583333333332,0.9,0.001171875,0.0,0.0,0.0,0.0,0.0,0.0,0.9986328125,21.20628096377184,0.0021484375,0.0,0.0,0.0,1.0
2,V,0.998828125,0.0009765625,2.7782297365774866e-05,0.008505042549222708,0.012870713602751493,0.0,0.0,0.0,0.0,0.005991675867699086,0.992578125,-0.00029634078964591026,0.00018191353883594273,1.0822265625,1.8,0.0,0.9498046875,0.0501953125,0.0,0.0935546875,0.025390625,0.09688113604206591,0.998828125,0.0,0.0002870470780180767,0.47733760476112364,8.74117837101221,0.0,0.0,1.0,0.0,0.0,0.5,0.00234375,0.0,0.0024554194187219923,0.0,1.0,0.6,0.00078125,0.6,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.9994140625,43.601548664591085,0.0013671875,0.0,0.0,0.0,1.0
3,K,0.997265625,0.00234375,9.531985415378585e-05,0.028533490374684334,0.03423020169138909,0.0,0.0,0.0,0.0,0.0024611718894448132,0.9986328125,0.0090296046808362,0.07911014349665493,1.0123046875,1.2,0.0,0.99140625,0.00859375,0.0,0.096875,0.0154296875,0.09831585268620983,0.997265625,0.0,0.0007156222360208631,0.47491392530500887,25.75828719139099,0.0,0.0,1.0,0.0,0.0,0.8,0.00341796875,0.0,1.3090931356733053,0.0,1.0,1.2,0.0015625,1.4,0.0018229166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.9986328125,37.578994589252,0.003125,0.0,0.0,0.0,1.0
3,O,0.997265625,0.002734375,7.435908519255463e-05,0.015810313820838928,0.02317878119647503,0.0,0.0,0.0,0.0,0.006196392312995158,0.994921875,0.0024190630996599794,-0.001884293562034145,1.0947265625,1.78900146484375,0.0,0.948046875,0.051953125,0.0,0.0900390625,0.023828125,0.1050724439221085,0.997265625,0.0,0.0008466065570246428,0.4447109870612621,8.368253279477358,0.0,0.0,1.0,0.0,0.0,0.7,0.00390625,0.0,0.583835620339829,0.0,1.0,1.0,0.0013020833333333333,1.4,0.0018229166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.9986328125,333.1274064292829,0.003125,0.0,0.0,0.0,1.0
3,Q,0.9978515625,0.0021484375,5.054083558206912e-05,0.016441702283918856,0.01988216582685709,0.0,0.0,0.0,0.0,0.0027570360485697164,0.9990234375,0.014659953559748829,0.0047238523024134334,1.0146484375,1.3,0.0,0.9908203125,0.0091796875,0.0,0.0974609375,0.0171875,0.09772530230839038,0.9978515625,0.0,0.00034578374470584095,0.43836571238934996,18.39441564567387,0.0,0.0,1.0,0.0,0.0,0.8,0.002685546875,0.0,0.30172614650556095,0.0,1.0,0.9,0.001171875,1.1,0.0014322916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9986328125,101.67215370712856,0.0021484375,0.0,0.0,0.0,1.0
3,V,0.996875,0.0029296875,9.66597093793098e-05,0.021499716490507127,0.027665206976234914,0.0,0.0,0.0,0.0,0.005890691329841502,0.99375,0.011303180758841336,0.003277178935240954,1.04140625,1.6,0.0,0.97890625,0.02109375,0.0,0.0923828125,0.021875,0.11234788696019678,0.996875,0.0,0.0008319674059748649,0.44933007247745993,10.211629644036293,0.0,0.0,1.0,0.0,0.0,0.7,0.004464285714285714,0.0,0.006977485163219575,0.0,1.0,1.1,0.0014322916666666666,1.6,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9982421875,64.76173463049825,0.0033203125,0.0,0.0,0.0,1.0
4,K,0.998828125,0.00078125,4.6052096877247095e-05,0.019754213467240333,0.021536191925406456,0.0,0.0,0.0,0.0,0.002373810755671002,0.999609375,0.003435759851709008,0.002081238885875791,1.002734375,1.1,0.0,0.9974609375,0.0025390625,0.0,0.0962890625,0.025,0.08124620161179337,0.998828125,0.0,0.0003038464958081022,0.4775898814201355,18.827166919410228,0.0,0.0,1.0,0.0,0.0,0.5,0.00234375,0.0,0.0035761538546500967,0.0,1.0,0.6,0.0007812499999999999,0.6,0.0007812499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.99921875,33.6174733543523,0.0015625,0.0,0.0,0.0,1.0
4,O,0.9986328125,0.001171875,3.873325549648143e-05,0.011363880708813667,0.015423683822154999,0.0,0.0,0.0,0.0,0.00506414815899916,0.9990234375,0.0051443508651573214,0.0021929519321929546,1.067578125,1.5,0.0,0.953515625,0.046484375,0.0,0.0931640625,0.0212890625,0.11489786918245955,0.9986328125,0.0,0.00037552778667304665,0.5214534100145102,14.78250307738781,0.0,0.0,1.0,0.0,0.0,0.5,0.002734375,0.0,0.0034356810799556644,0.0,1.0,0.5,0.0006510416666666666,0.7,0.0009114583333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.99921875,692.1799520447621,0.0015625,0.0,0.0,0.0,1.0
4,Q,0.9984375,0.0013671875,5.2549476822605354e-05,0.016206489130854606,0.019792568311095236,0.0,0.0,0.0,0.0,0.002666028033127077,1.0,-0.004435649688821286,-0.016704469730029814,1.00234375,1.1,0.0,0.99765625,0.00234375,0.0,0.098046875,0.01796875,0.09088194180403661,0.9984375,0.0001953125,0.00035196976677980273,0.4308604747056961,18.078860421851278,0.0,0.0,1.0,0.0,0.0,0.5,0.003125,0.0,3.1304270342840166,0.0,1.0,0.7,0.0009114583333333332,0.8,0.0010416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9994140625,99.81227675541314,0.0017578125,0.0,0.0,0.0,1.0
4,V,0.996484375,0.003515625,9.389794395247009e-05,0.02436975948512554,0.03118343371897936,0.0,0.0,0.0,0.0,0.004695780330803245,0.9982421875,0.01616520624374971,-0.019858109703636728,1.018359375,1.38900146484375,0.0,0.9837890625,0.0162109375,0.0,0.09453125,0.0162109375,0.11552123679139185,0.996484375,0.0,0.0008455131610389799,0.5044547557830811,14.375681883096695,0.0,0.0,1.0,0.0,0.0,0.9,0.00390625,0.0,0.4685533159506369,0.0,1.0,1.3,0.0016927083333333332,1.8,0.00234375,0.0,0.0,0.0,0.0,0.0,0.0,0.9978515625,120.78715198777529,0.0037109375,0.0,0.0,0.0,1.0
5,K,0.998046875,0.0015625,6.857649786979891e-05,0.022395124658942223,0.0281425965949893,0.0,0.0,0.0,0.0,0.0023617466969881205,0.999609375,0.010469599207863212,-0.004362601309549063,1.0060546875,1.1,0.0,0.994921875,0.005078125,0.0,0.096484375,0.0234375,0.07843355020741001,0.998046875,0.0,0.0005049686442362145,0.4746099397540092,20.442977906763552,0.0,0.0,1.0,0.0,0.0,0.7,0.0027901785714285715,0.0,0.7521233421490652,0.0,1.0,0.8,0.0010416666666666667,1.0,0.0013020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9990234375,164.30979509734345,0.00234375,0.0,0.0,0.0,1.0
5,O,0.998046875,0.0015625,6.770636864530388e-05,0.02568787056952715,0.03023382592946291,0.0,0.0,0.0,0.0,0.005372197070391849,0.9958984375,0.0029956948943436145,0.020237111777532846,1.0904296875,1.7,0.0,0.9388671875,0.0611328125,0.0,0.0919921875,0.01796875,0.11066851854993728,0.998046875,0.0,0.0005499517661519349,0.4808554172515869,12.262104406952858,0.0,0.0,1.0,0.0,0.0,0.7,0.0027901785714285715,0.0,0.324112832074824,0.0,1.0,0.8,0.0010416666666666667,1.0,0.0013020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.998828125,53.16183063468752,0.002734375,0.0,0.0,0.0,1.0
5,Q,0.9974609375,0.0021484375,0.00010286542092217133,0.020445848628878594,0.026463445834815504,0.0,0.0,0.0,0.0,0.0024398816080065445,1.0,0.0044774339068681,0.0015348728746175766,1.0033203125,1.1,0.0,0.9966796875,0.0033203125,0.0,0.097265625,0.02421875,0.08106535327533493,0.9974609375,0.0,0.0007240922481287271,0.4107172966003418,15.726078748703003,0.0,0.0,1.0,0.0,0.0,0.6,0.004231770833333333,0.0,0.00852378445005247,0.0,1.0,0.8,0.0010416666666666667,1.3,0.0016927083333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.998046875,43.005852515065065,0.0033203125,0.0,0.0,0.0,1.0
5,V,0.9974609375,0.00234375,7.505627072532662e-05,0.019651683699339628,0.02695942483842373,0.0,0.0,0.0,0.0,0.005143695787410252,0.9955078125,-0.012442733207717539,-0.052263298036996274,1.0513671875,1.5,0.0,0.967578125,0.032421875,0.0,0.09296875,0.0263671875,0.09850533757853555,0.9974609375,0.0,0.0006552030332386494,0.48616581996902825,13.172350896708668,0.0,0.0,1.0,0.0,0.0,0.8,0.003173828125,0.0,0.567848652065693,0.0,1.0,1.1,0.0014322916666666666,1.3,0.0016927083333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.998828125,104.73248029412598,0.002734375,0.0,0.0,0.0,1.0
6,K,0.9970703125,0.002734375,9.333588532172144e-05,0.01771200932562351,0.031895979307591915,0.0,0.0,0.0,0.0,0.0024621952208690344,1.0,0.038916538236662745,0.02287549339234829,1.004296875,1.1,0.0,0.99609375,0.00390625,0.0,0.0974609375,0.0283203125,0.07812479934073054,0.9970703125,0.0,0.0006613023346289992,0.463984614610672,17.822881831228734,0.0,0.0,1.0,0.0,0.0,0.8,0.003662109375,0.0,0.008675921076360792,0.0,1.0,1.1,0.0014322916666666666,1.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.9974609375,31.87069254641051,0.003515625,0.0,0.0,0.0,1.0
6,O,0.99765625,0.00234375,5.157628002052661e-05,0.016658875159919262,0.01990544544532895,0.0,0.0,0.0,0.0,0.005297954723937437,0.9978515625,0.014656317885965109,0.001734620938077569,1.0599609375,1.5,0.0,0.9509765625,0.0490234375,0.0,0.09140625,0.0154296875,0.13030076510476646,0.99765625,0.0001953125,0.0005244727537501604,0.5202695935964584,15.592011518776417,0.0,0.0,1.0,0.0,0.0,0.8,0.0029296875,0.0,0.2912524267778904,0.0,1.0,1.0,0.0013020833333333333,1.2,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.9982421875,39.433274287284526,0.00234375,0.0,0.0,0.0,1.0
6,Q,0.9970703125,0.002734375,0.00010256998939439654,0.022643345408141613,0.03023887425661087,0.0,0.0,0.0,0.0,0.0023922975553432478,1.0,0.012597005721181631,-0.0036408456973731516,1.004296875,1.1,0.0,0.99609375,0.00390625,0.0,0.0986328125,0.0228515625,0.07315204335209273,0.9970703125,0.0,0.0007597760210046545,0.4186860591173172,16.026327542215586,0.0,0.0,1.0,0.0,0.0,0.8,0.003662109375,0.0,0.9408158392589753,0.0,1.0,1.1,0.0014322916666666666,1.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.998046875,26.88194302500768,0.003125,0.0,0.0,0.0,1.0
6,V,0.9986328125,0.0013671875,3.9006090082693846e-05,0.01295922789722681,0.014150988310575485,0.0,0.0,0.0,0.0,0.005621711554704234,0.9953125,0.004984446056187153,-0.0034437915426678957,1.0333984375,1.3,0.0,0.973046875,0.026953125,0.0,0.0935546875,0.0216796875,0.10464608780748677,0.9986328125,0.0,0.0003774430311750621,0.43980963826179503,7.072112149745226,0.0,0.0,1.0,0.0,0.0,0.4,0.00341796875,0.0,0.5597142381865801,0.0,1.0,0.6,0.0007812499999999999,0.7,0.0009114583333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.9990234375,34.04245043047966,0.0015625,0.0,0.0,0.0,1.0
7,K,0.9982421875,0.0015625,5.63165478524752e-05,0.024737199209630488,0.026049209013581275,0.0,0.0,0.0,0.0,0.002184427151223645,1.0,0.030312038166448473,0.10959236775524914,1.001953125,1.1,0.0,0.998046875,0.001953125,0.0,0.0978515625,0.0259765625,0.06618908248856314,0.9982421875,0.0,0.0004229586513247341,0.40404798164963723,13.795276065915823,0.0,0.0,1.0,0.0,0.0,0.8,0.002197265625,0.0,2.264163500897118,0.0,1.0,0.9,0.001171875,0.9,0.001171875,0.0,0.0,0.0,0.0,0.0,0.0,0.99921875,64.24634915974931,0.001953125,0.0,0.0,0.0,1.0
7,O,0.997265625,0.002734375,7.422610324283596e-05,0.009285389259457589,0.018406871147453784,0.0,0.001120455004274845,0.0,0.0,0.004995139461243525,0.9994140625,0.012891576669062488,0.004777441755868495,1.042578125,1.3,0.0,0.959375,0.040625,0.0,0.0947265625,0.013671875,0.11935537820827449,0.997265625,0.0,0.0007296646654140204,0.4642646923661232,12.740137012675405,0.0,0.0,1.0,0.0,0.0,0.6,0.004557291666666667,20355009784.30112,0.3057217515776976,0.0,1.0,0.9,0.001171875,1.4,0.0018229166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.99765625,446.6950632620813,0.0029296875,0.08900146484375,0.0,0.0,1.0
7,Q,0.9990234375,0.00078125,4.041202519147191e-05,0.014529416151344777,0.015487209148705005,0.0,0.0,0.0,0.0,0.002152059116633609,1.0,0.011326608806848526,0.007998500659596175,1.00078125,1.0,0.0,0.99921875,0.00078125,0.0,0.0978515625,0.022265625,0.07073252866248367,0.9990234375,0.0,0.0003216390556190163,0.38593780994415283,14.952001152560115,0.0,0.0,1.0,0.0,0.0,0.4,0.00244140625,0.0,0.003931866093956008,0.0,1.0,0.4,0.0005208333333333333,0.5,0.0006510416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.99921875,24.475241717737,0.0015625,0.0,0.0,0.0,1.0
7,V,0.9984375,0.001171875,6.939069207874126e-05,0.02514687888324261,0.029855069145560263,0.0,0.0,0.0,0.0,0.00482627495075576,0.9978515625,0.0019776398548856378,0.02056758083635941,1.01875,1.28900146484375,0.0,0.9837890625,0.0162109375,0.0,0.094140625,0.0328125,0.0838292907254072,0.9984375,0.0,0.0005429529352113605,0.47826874861493707,9.52282868939219,0.0,0.0,1.0,0.0,0.0,0.6,0.0026041666666666665,0.0,1.290366842119577,0.0,1.0,0.7,0.0009114583333333332,0.8,0.0010416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.998828125,81.8187482301345,0.001953125,0.0,0.0,0.0,1.0
8,K,0.997265625,0.00234375,8.365989997400902e-05,0.02035216037184,0.02656921688467264,0.0,0.0,0.0,0.0,0.0028344627236947416,0.998828125,0.005970205669291318,0.005801073682960123,1.0041015625,1.1,0.0,0.996875,0.003125,0.0,0.096484375,0.0259765625,0.07694014489170513,0.997265625,0.0001953125,0.0005463509034598247,0.3817799389362335,11.023585674166679,0.0,0.0,1.0,0.0,0.0,0.8,0.00341796875,0.0,0.1943506271597056,0.0,1.0,1.2,0.0015625,1.4,0.0018229166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.9982421875,200.11401584244527,0.003125,0.0,0.0,0.0,1.0
8,O,0.9970703125,0.0029296875,5.133983104315121e-05,0.011122882924973964,0.015215486288070679,0.0,0.0,0.0,0.0,0.005272968212375417,0.998046875,0.004186956118792296,0.0003048345897695981,1.0392578125,1.5780029296875,0.0,0.9654296875,0.0345703125,0.0,0.091796875,0.0138671875,0.12233052743977169,0.9970703125,0.0,0.0005309512896928936,0.45268395636230707,11.153125335555524,0.0,0.0,1.0,0.0,0.0,0.8,0.003662109375,0.0,0.10383268185317691,0.0,1.0,1.1,0.0014322916666666666,1.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.9982421875,100.01435235906699,0.0029296875,0.0,0.0,0.0,1.0
8,Q,0.9986328125,0.0013671875,4.160577918810304e-05,0.013977592438459396,0.018624993972480297,0.0,0.0,0.0,0.0,0.003108161718409974,0.9990234375,0.0003358472604304552,0.0013041892554610968,1.005859375,1.1,0.0,0.9947265625,0.0052734375,0.0,0.0970703125,0.0232421875,0.0667324599402491,0.9986328125,0.0,0.0003072220250032842,0.422850701212883,9.402713857591152,0.0,0.0,1.0,0.0,0.0,0.5,0.002734375,0.0,0.0047432015509025465,0.0,1.0,0.5,0.0006510416666666666,0.7,0.0009114583333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.9994140625,58.9259716641929,0.0017578125,0.0,0.0,0.0,1.0
8,V,0.9978515625,0.0021484375,6.162254794617184e-05,0.01884100940078497,0.023392295464873314,0.0,0.0,0.0,0.0,0.004767412587534636,0.998046875,0.00886611986788921,0.0026428598139318638,1.024609375,1.2,0.0,0.9798828125,0.0201171875,0.0,0.0951171875,0.0224609375,0.10370233386711333,0.9978515625,0.0,0.0005158194922842086,0.5178349748253822,13.340814786404371,0.0,0.0,1.0,0.0,0.0,0.7,0.0030691964285714285,0.0,0.004848655377400989,0.0,1.0,1.0,0.0013020833333333333,1.1,0.0014322916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9984375,185.53865386062608,0.0021484375,0.0,0.0,0.0,1.0
9,K,0.9970703125,0.00234375,0.00012164305007900111,0.02281521074473858,0.03799156509339809,0.0,0.0,0.0,0.0,0.002735322964144871,1.0,0.01111580787692219,0.008039516361895949,1.001171875,1.0,0.0,0.9990234375,0.0009765625,0.0,0.096875,0.0267578125,0.07926424271063297,0.9970703125,0.0,0.0007902747020125389,0.506595665961504,17.954047708958388,0.0,0.0,1.0,0.0,0.0,0.7,0.004185267857142857,0.0,1.0908147964518495,0.0,1.0,0.8,0.0010416666666666667,1.5,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.9986328125,153.0409242135244,0.0041015625,0.0,0.0,0.0,1.0
9,O,0.998046875,0.001953125,4.8177676944760606e-05,0.018381412141025066,0.020985054783523083,0.0,0.0,0.0,0.0,0.005241681972984224,0.9998046875,0.007532943680416793,0.0014326608361443505,1.021875,1.28900146484375,0.0,0.9783203125,0.0216796875,0.0,0.0935546875,0.0146484375,0.1651834406729904,0.998046875,0.0,0.0004306564835133031,0.4322727774269879,16.191342323971913,0.0,0.0,1.0,0.0,0.0,0.8,0.00244140625,0.0,0.0024125068690778323,0.0,1.0,0.9,0.001171875,1.0,0.0013020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.998828125,92.32865019707957,0.001953125,0.0,0.0,0.0,1.0
9,Q,0.9978515625,0.0015625,9.9149582820246e-05,0.028236481919884683,0.039023108780384064,0.0,0.0,0.0,0.0,0.002855652589641977,0.9998046875,0.00781246698461473,0.04264433328062296,1.0015625,1.0,0.0,0.9986328125,0.0013671875,0.0,0.0982421875,0.0193359375,0.07799239231171669,0.9978515625,0.0,0.0006771346321329475,0.3845360985957086,12.627232218789867,0.0,0.0,1.0,0.0,0.0,0.8,0.002685546875,0.0,3.373202491591877,0.0,1.0,1.0,0.0013020833333333333,1.1,0.0014322916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.998828125,38.69788756447124,0.0029296875,0.0,0.0,0.0,1.0
