layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,is_transfer_scheduled,cols_updated_count,cols_updated_ratio,rows_updated_count,rows_updated_ratio,buffer_pre_nonzero_ratio,buffer_pre_absmean,buffer_post_nonzero_ratio,buffer_post_absmean,buffer_cleared_ratio,buffer_pre_above_gran_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,delta_L_pred,dw_fp_dot_dw_eff,cosine_slow_grad,cosine_slow_grad_nz,cosine_slow_fast,cosine_slow_fast_nz,trace_every
2,Q,0.96234375,0.034921875,8.126547475058033e-06,3.9625598583370446e-05,0.0007638220791704953,0.0,0.0002394623524742201,0.0,0.0,0.0004447722110489849,1.0,0.04567388983374258,0.1838790068659,1.0,1.0,0.0,1.0,0.0,0.0,0.008359375,0.01630859375,0.1768817413720535,0.96234375,0.009296875,4.520203978245263e-05,0.11873477769637247,2141.53018846035,0.23586541702970862,0.9502036535739898,0.5849211621284485,0.0,0.0,0.99,0.03803661616161616,1458028766.4865303,0.0002539967482296112,0.4150788366794586,0.02,16.98,0.022109375,19.13,0.024908854166666664,0.43463901191949844,0.23323054214939476,0.43953740537166597,0.23586541702970862,0.019859754722565414,0.41049677491188047,0.97634765625,40201.6366511765,0.041484375,1.008900146484375,0.0,0.0,-8.231924697177373e-07,8.231924697177373e-09,0.05038965660845861,0.25402212233254406,0.012301078727905406,0.05749533034865791,1.0
2,V,0.95583984375,0.0440625,4.708660924279684e-06,1.8736543715931475e-05,0.0003305705776438117,0.0,0.00013855520133802202,0.0,0.0,0.001132533708587289,0.99935546875,0.05583194545644801,0.07487171791086439,1.000078125,1.0,0.0,0.999921875,7.8125e-05,0.0,0.00328125,0.01126953125,0.22674264141358436,0.95583984375,0.011953125,5.217023928707931e-05,0.10743426321714651,1825.4950232887268,0.21333287812769414,0.9502036488056183,0.6266484561562539,0.0,0.0,0.99,0.04460621843434343,1558312675.868622,0.00022740821638582271,0.3733515431731939,0.02,19.35,0.0251953125,22.37,0.029127604166666664,0.3879472180455923,0.21116575546562671,0.39188637606799603,0.21333287812769414,0.020504167396575214,0.3696199383586645,0.97078125,81.05376955118903,0.04431640625,0.97,0.0,0.0,-2.2099225052696347e-06,2.209922505269635e-08,0.05633904990158044,0.34218483177399395,0.001194967170304153,0.020656912702822473,1.0
3,K,0.96650390625,0.03322265625,5.175001417683234e-06,3.383386938367039e-05,0.00041462918859906493,0.0,0.00017232724221685202,0.0,0.0,0.0004637368406110909,1.0,0.05651659360679332,0.1951591929444112,1.0,1.0,0.0,1.0,0.0,0.0,0.00587890625,0.01095703125,0.19378634043270723,0.96650390625,0.00912109375,3.598799425162724e-05,0.16822343628271483,3139.5252358627317,0.2609199220687151,0.9502036529779434,0.5389224570989609,0.0,0.0,0.99,0.03383443813131313,1214649176.6672091,0.00018402180214210196,0.4610775424540043,0.02,15.51,0.0201953125,16.96,0.022083333333333333,0.48430111214518545,0.2581712342053652,0.48944549426436423,0.2609199220687151,0.021528557632118462,0.4562681756913662,0.97853515625,20879.959400779586,0.03392578125,0.99,0.0,0.0,-7.552823320100543e-07,7.552823320100543e-09,0.05554019510891521,0.2949203521065,-0.001297309015353676,0.002066841137341478,1.0
3,O,0.955234375,0.04458984375,5.1312472010067726e-06,2.2325580357573926e-05,0.0003531174932140857,0.0,0.00015011659379524645,0.0,0.0,0.0010752324594068342,0.99994140625,0.03590747338021174,0.07461682984576327,1.0010546875,1.0,0.0,0.99904296875,0.00095703125,0.0,0.0021875,0.01228515625,0.2111687139654532,0.955234375,0.01095703125,5.5668256336502964e-05,0.14893731933319942,3405.2629180145263,0.20998826157301664,0.9502036464214325,0.632554505765438,0.0,0.0,0.99,0.04521780303030303,1628960970.1918306,0.00026116575149502013,0.3674454925209284,0.02,19.46,0.025338541666666665,22.56,0.029375,0.3817920780926943,0.207867350243032,0.385646109059453,0.20998826157301664,0.020279727503657342,0.36379191108047965,0.97341796875,174.52442642568923,0.0450390625,0.99,0.0,0.0,-8.229972411899489e-07,8.229972411899489e-09,0.03223082938711741,0.18180862187691305,0.004459445115353447,0.020575882502445818,1.0
3,Q,0.96671875,0.03283203125,4.843446809559282e-06,3.658182016806677e-05,0.0004283160308841616,0.0,0.0001554510076311999,0.0,0.0,0.0005346386472228914,0.9999609375,0.026984726546797903,0.09603646424598992,1.00005859375,1.0,0.0,0.99994140625,5.859375e-05,0.0,0.00619140625,0.010703125,0.18259173694066702,0.96671875,0.01041015625,3.39732152679062e-05,0.10729625764884985,2615.803177433014,0.2549107086472213,0.950203647017479,0.5506994286179543,0.0,0.0,0.99,0.03361742424242424,1107774940.3546367,0.0001840062415887809,0.44930057123303413,0.02,15.0,0.01953125,16.89,0.0219921875,0.47093037828803064,0.25219335881993177,0.47601035103201866,0.2549107086472213,0.02141616815701127,0.4445492555201054,0.9793359375,6430.405469268605,0.033984375,0.98,0.0,0.0,-1.6847183381685227e-07,1.6847183381685227e-09,0.02931662852235604,0.21527296415708883,0.010461623248702381,0.06852230447052855,1.0
3,V,0.95517578125,0.0445703125,5.874354960724304e-06,2.7006008895114065e-05,0.0004098752100253478,0.0,0.00017248602540348657,0.0,0.0,0.0011506327698589303,0.99939453125,0.060346032062007,0.12613930481824354,1.0,1.0,0.0,1.0,0.0,0.0,0.00330078125,0.0106640625,0.24850351685192437,0.95517578125,0.0106640625,5.584309845289681e-05,0.14448343478172318,3521.0825477027893,0.2056025446392596,0.9502036422491074,0.64135728597641,0.0,0.0,0.99,0.04527698863636364,1647520352.34782,0.00022307077214020913,0.3586427143216133,0.02,19.71,0.0256640625,22.53,0.0293359375,0.37192796528339384,0.20349212909117342,0.37575809091329576,0.2056025446392596,0.020170983150601385,0.35500695168972013,0.969453125,319.01649933104534,0.0452734375,0.99,0.0,0.0,-2.6148773584755425e-06,2.6148773584755424e-08,0.06014232850517146,0.34383869915259907,0.007888424356788165,0.04860091660138822,1.0
4,K,0.96869140625,0.03103515625,4.438429889432882e-06,3.2280444283969704e-05,0.0003801775054307654,0.0,0.00015333405397541355,0.0,0.0,0.0004861854371847585,1.0,0.03920113199623301,0.121261248474475,1.0,1.0,0.0,1.0,0.0,0.0,0.005625,0.01400390625,0.16234960868372583,0.96869140625,0.0101953125,3.1908642495181996e-05,0.14527325918665157,2962.7102052688597,0.2703012427873909,0.9502036505937577,0.5202863547205925,0.0,0.0,0.99,0.03162484217171717,1114192970.5509672,0.00019449348540247495,0.4797136428207159,0.02,14.5,0.018880208333333332,15.8,0.020572916666666666,0.5053134655207395,0.2674395758099854,0.5107061588019133,0.2703012427873909,0.021467641219496725,0.4746883299201727,0.97955078125,13946.586963579059,0.0316796875,0.99,0.0,0.0,-5.336444842962695e-07,5.336444842962696e-09,0.03875210195386899,0.23131370591940453,-0.0033640312105853807,-0.007260795977675694,1.0
4,O,0.9528125,0.0469140625,6.037435821326653e-06,2.3627522750757635e-05,0.00038892569777090104,0.0,0.00017580816165718716,0.0,0.0,0.0009869264741428196,1.0,0.030085242080676835,0.09043653344037011,1.0005078125,1.0,0.0,0.99955078125,0.00044921875,0.0,0.0026953125,0.01083984375,0.2282197540346533,0.9528125,0.01162109375,5.7901346481230575e-05,0.15443471416831017,4700.829215278625,0.19417269505560397,0.9502036428451538,0.6620421367883682,0.0,0.0,0.99,0.047664141414141416,1687874256.7084804,0.0002514341063400954,0.3379578662663698,0.02,20.34,0.026484375,23.96,0.031197916666666665,0.350146279707551,0.19222305677831172,0.3536669740825891,0.19417269505560397,0.01945061581209302,0.3346137160807848,0.972890625,84.03472847987535,0.04763671875,0.99,0.0,0.0,-6.921734563292148e-07,6.921734563292148e-09,0.02808425166760571,0.13137907857978434,0.0002089822886773618,0.018569912951653635,1.0
4,Q,0.96625,0.03337890625,4.929185452056117e-06,3.634569002315402e-05,0.0004064038849901408,0.0,0.00015527721836406272,0.0,0.0,0.0005415412528964225,1.0,0.02419685829358059,0.10854975003894651,1.0,1.0,0.0,1.0,0.0,0.0,0.00556640625,0.01177734375,0.174704724943731,0.96625,0.01068359375,3.4510676105128365e-05,0.11591244864277542,3384.8640211677553,0.25841780196875336,0.9502036571502686,0.542838799059391,0.0,0.0,0.99,0.03409090909090909,1124808336.9491265,0.00019463776225012736,0.45716120444238184,0.02,15.46,0.020130208333333333,17.14,0.022317708333333335,0.480321197733283,0.25570955019444225,0.48540022157132623,0.25841780196875336,0.021266275998204947,0.45241839967668057,0.98044921875,4494.185340071571,0.034296875,0.98,0.0,0.0,-4.16108537820703e-07,4.16108537820703e-09,0.02402773045178037,0.1377103438770229,-0.0026924278156366197,-0.001956855167982855,1.0
4,V,0.9549609375,0.044609375,6.4740479319880255e-06,2.944277774076909e-05,0.000445299165439792,0.0,0.00019035034965781962,0.0,0.0,0.0009337780385976658,0.999765625,0.06266765684005804,0.17060116893961094,1.0,1.0,0.0,1.0,0.0,0.0,0.003515625,0.01154296875,0.24270099177141674,0.9549609375,0.010859375,5.691677308277576e-05,0.1483352799876593,4460.162470188141,0.20597985977306962,0.9502036428451538,0.640105744600296,0.0,0.0,0.99,0.04549400252525253,1670037335.1047134,0.0002333177869931399,0.35989425592124463,0.02,19.56,0.02546875,22.56,0.029375,0.3735673686116934,0.20385627830401062,0.3774351155012846,0.20597985977306962,0.020021667517721654,0.35622839979827403,0.9697265625,826.7193821648916,0.045625,0.99,0.0,0.0,-2.1941223361521267e-06,2.1941223361521268e-08,0.06302757726458368,0.3546274178285114,0.0037043489082680026,0.01964135344417747,1.0
5,K,0.97177734375,0.0279296875,4.164770275565388e-06,3.8797330998932014e-05,0.00038076910190284254,0.0,0.00014317981786007294,0.0,0.0,0.0004882142928545363,1.0,0.04328756806993624,0.11987495220731943,1.0,1.0,0.0,1.0,0.0,0.0,0.0062109375,0.01373046875,0.1507127024058718,0.97177734375,0.0083984375,2.944392941572005e-05,0.14860983483027668,2366.6642769622804,0.2837115792930126,0.9502036529779434,0.49344711303710936,0.0,0.0,0.99,0.028507733585858584,1020201510.1006538,0.00019375455132890438,0.5065528862923384,0.02,12.95,0.016861979166666666,14.27,0.018580729166666667,0.5358005111664533,0.28074419900774955,0.5414359550923109,0.2837115792930126,0.021300370953977108,0.5013243096321821,0.9823046875,16475.72197949714,0.02865234375,0.98,0.0,0.0,-4.4310382210643873e-07,4.4310382210643874e-09,0.04247094032325549,0.25939055985413645,0.00046431382404989565,0.015900888564323798,1.0
5,O,0.95134765625,0.04845703125,6.2676263451066915e-06,2.3935933131724597e-05,0.0003845499939052388,0.0,0.00017839811793237458,0.0,0.0,0.001028866221604403,0.99998046875,0.021210739644011482,0.055728771137073634,1.0003515625,1.0,0.0,0.99966796875,0.00033203125,0.0,0.0026171875,0.0116015625,0.2285367021127604,0.95134765625,0.01140625,5.951695526164258e-05,0.1557118727033958,4073.145592880249,0.1944153204932809,0.9502036398649216,0.6612362146377564,0.0,0.0,0.99,0.04914378156565657,1718562975.3518212,0.0002597733829433309,0.3387637843191624,0.02,21.43,0.027903645833333334,24.12,0.03140625,0.3511792154610157,0.1925357324257493,0.3545616142451763,0.1944153204932809,0.019448326993733646,0.3355466552078724,0.97248046875,55.99293642829739,0.0489453125,0.98,0.0,0.0,-5.185031841936638e-07,5.1850318419366384e-09,0.02174536228645593,0.12766566286051664,0.0041958484065253284,0.02612400003897045,1.0
5,Q,0.9667578125,0.0328125,5.047847259902483e-06,3.793641226366162e-05,0.0004275637515820563,0.0,0.00016257473871519323,0.0,0.0,0.0005082335583574604,1.0,0.02688219115501852,0.09387196374475025,1.0,1.0,0.0,1.0,0.0,0.0,0.005703125,0.01404296875,0.15409524419519585,0.9667578125,0.00943359375,3.531327603923273e-05,0.12122580421622843,2476.5880646514893,0.2646740968897939,0.9502036452293396,0.5298836088180542,0.0,0.0,0.99,0.03357796717171717,1147980897.304028,0.0002266526695806634,0.47011638946831225,0.02,15.23,0.01983072916666667,16.92,0.02203125,0.4952263218909502,0.2619750400260091,0.5002934265881777,0.2646740968897939,0.021326802503317595,0.4653890810161829,0.98037109375,12772.864269250455,0.0338671875,0.978900146484375,0.0,0.0,-3.437059206412574e-07,3.4370592064125736e-09,0.027885937186947558,0.1801777796083685,-0.0035170206252951174,-0.01965088979576272,1.0
5,V,0.95814453125,0.0415625,5.869768328921055e-06,3.284606384113431e-05,0.0004208811264834367,0.0,0.00017930204878211954,0.0,0.0,0.0010443570246570744,1.0,0.05926090895314701,0.16730347744189203,1.0,1.0,0.0,1.0,0.0,0.0,0.00375,0.01357421875,0.2175731940055266,0.95814453125,0.0103125,4.97583752439823e-05,0.19525939418002963,5653.533723049164,0.2149624481610954,0.9502036511898041,0.6226074591279029,0.0,0.0,0.99,0.042278251262626264,1537682837.806642,0.00022673139578509717,0.37739254407584666,0.02,18.72,0.024375,21.21,0.0276171875,0.3931938158720732,0.21283630115911364,0.397070582434535,0.2149624481610954,0.020289120078086854,0.37372612826526164,0.97310546875,44.21548174200019,0.0425,0.99,0.0,0.0,-1.6836396420361055e-06,1.6836396420361054e-08,0.059229664406157095,0.28739284255043274,0.005637020595022477,0.03289573836067428,1.0
6,K,0.971875,0.0278125,4.081967588263069e-06,4.0442664176225665e-05,0.00039073536230716855,0.0,0.00013426148201688191,0.0,0.0,0.0005023979097313713,1.0,0.04398076710291207,0.16440083441790193,1.0,1.0,0.0,1.0,0.0,0.0,0.005390625,0.015546875,0.15125754841486924,0.971875,0.0087109375,2.8249464598957274e-05,0.1507678348873742,3134.282002334595,0.2786538523808122,0.9502036511898041,0.5033770430088044,0.0,0.0,0.99,0.028409090909090908,954029050.9425856,0.00018410278498841713,0.49662295639514925,0.02,13.12,0.017083333333333332,14.27,0.018580729166666667,0.5245063465833664,0.27576657477766275,0.529977063536644,0.2786538523808122,0.021416982170194387,0.4915414237976074,0.98224609375,10485.030476625328,0.02857421875,0.978900146484375,0.0,0.0,-4.924337775602528e-07,4.924337775602527e-09,0.043993404244538396,0.25378188810715774,0.01458075048023602,0.07988575724132284,1.0
6,O,0.94775390625,0.0519921875,7.067173755785916e-06,2.436824797769077e-05,0.000409807903051842,0.0,0.00019239199167714105,0.0,0.0,0.0010343122720951215,1.0,0.023190373273100705,0.07433798195794225,1.0,1.0,0.0,1.0,0.0,0.0,0.0032421875,0.01025390625,0.2516551887791138,0.94775390625,0.0115234375,6.78062054066686e-05,0.13441346881969365,4198.677219924927,0.17643011406064033,0.9502036434412002,0.6941757708787918,0.0,0.0,0.99,0.05277383207070707,1891443011.7060554,0.0002681338619759591,0.30582422845065593,0.02,22.36,0.029114583333333336,26.42,0.03440104166666667,0.3157841145247221,0.1747097846865654,0.3188656099885702,0.17643011406064033,0.018516591489315032,0.30288440220057966,0.9705078125,52.69907285047755,0.0528125,0.99,0.0,0.0,-6.559117405879888e-07,6.559117405879888e-09,0.022514445870765485,0.10272890525032775,-7.774498080834747e-05,0.0032835308217791597,1.0
6,Q,0.96609375,0.033515625,4.984146266906464e-06,3.774538636207581e-05,0.00042538997600786386,0.0,0.00015816235798411072,0.0,0.0,0.0004953792222659103,1.0,0.014391502978905919,0.055126953982980925,1.0000390625,1.0,0.0,0.9999609375,3.90625e-05,0.0,0.00603515625,0.013828125,0.14732646288117393,0.96609375,0.00958984375,3.533792630150856e-05,0.11188039204105735,2221.4398736572266,0.2582910225912929,0.9502036482095718,0.5421729710698128,0.0,0.0,0.99,0.034248737373737376,1137828379.116877,0.00023772659550418875,0.45782702893018723,0.02,15.54,0.020234375,17.18,0.022369791666666666,0.4811164346337318,0.2556043181940913,0.48614347666502,0.2582910225912929,0.02119493277743459,0.45313135713338853,0.98072265625,9401.880035094126,0.03455078125,0.98,0.0,0.0,-1.0592616565135993e-07,1.0592616565135992e-09,0.017835450026905165,0.12907752120923816,0.0041741101624211295,0.017231780654666098,1.0
6,V,0.953984375,0.04560546875,6.563556833043549e-06,2.7515051770024e-05,0.0004338660225039348,0.0,0.00019011588643479626,0.0,0.0,0.0012098185811191798,0.99921875,0.0577235673906398,0.09205886874871794,1.00001953125,1.0,0.0,0.99998046875,1.953125e-05,0.0,0.00318359375,0.01294921875,0.22062934577232227,0.953984375,0.010390625,5.9827114064319176e-05,0.1255176737345755,2041.1637950897216,0.19993336640298368,0.9502036380767822,0.6505575904250145,0.0,0.0,0.99,0.046480429292929296,1760612387.7369394,0.0002692953643016944,0.3494424093514681,0.02,20.03,0.026080729166666664,23.23,0.030247395833333336,0.3627674178034067,0.19796682484447956,0.3663259369879961,0.19993336640298368,0.019722561240196227,0.34606390990316865,0.97056640625,109.75389353078268,0.0466796875,0.98,0.0,0.0,-3.920716768412991e-06,3.920716768412991e-08,0.05540264946044772,0.2750017132558342,-0.004182219264039304,-0.0036812882001436495,1.0
